head_id|form|lemma|verb|verb_compound|morph_case|sentence_id|sentence|timex_tag|ekilex_tag|ner_tag
15810521|Chicagos|Chicago|tulistama||in|9852608|Politsei pole siiski veel päris kindel , kas autos hukkunu on ikka Smith ja kas tegu on sama isikuga , kes tulistas inimesi Chicagos .||location|LOC
26153400|krundilt|krunt|kulgema||abl|17014690|Eramajade rajoonis kulgeb veetrass läbi aedade ühelt krundilt teisele , iga maja võtab oma osa , osa maju on mitme omanikuga majad , kus iga omanik on pannud oma veemõõtja .|||
24009148|Nevadas|Nevada|sõitma|ringi|in|15371861|Rentisin auto ja sõitsin ringi Nevadas , Californias ja Arizonas .||location|
3083999|Järvakandisse|Järvakandi|jooksma||ill|1935237|""" Ta jooksis Järvakandisse ühe abipolitseiniku juurde , kes röövist kohe meile teatas , "" ütles Mahlapuu ."||location|LOC
13080052|külgseintesse|külgsein|peitma||ill|8148719|Narva maantee piiritollipunkti saabus kell 16.20 sõiduauto Nissan , mille tolliläbivaatuse käigus selgus , et sõidukit juhtinud Narva elanik Mihhail ( s. 25.12.1965 ) oli salongi külgseintesse peitnud 4600 sigaretti More .||location|
872755|kodust|kodu|röövima||el|552473|Mehed röövisid ta eelmise aasta 7. juunil kodust ja peksid läbi .||location|
18100225|Helsingis|Helsingi|laskma|maha|in|11294164|Helsingis Töölö suhkrutehase õuel lasid sakslased kogu seltskonna maha 13. aprillil kella 11 ja 12 vahel .||location|LOC
2283645|Sydneysse|Sydney|plaanima||ill|1435415|""" Plaanisime Sydneysse tulekut mängude teiseks pooleks , ja õigesti tegime ! "" tüürib Anna-nimeline näitsik jutu spordile ."||location|LOC
6329382|humanitaargümnaasiumis|humanitaargümnaasium|õpetama||in|3930096|Tuuridest vabal ajal õpetab ta Pärnu Sütevaka humanitaargümnaasiumis lapsi kitarri mängima ja kahetseb , et muude tööde kõrvalt jääb paarikümne õpilase individuaaltundide jaoks vaid paar päeva nädalas .||location|
3534114|migratsiooniametisse|migratsiooniamet|saatma|edasi|ill|2209950|Politsei saatis naise edasi migratsiooniametisse , kus teda kaks aastat koheldigi kui Eestist pärit asüülitaotlejat ja lõpuks Eestisse saadeti .||location|
11235276|Baghdadis|Baghdad|ründama||in|6993541|Pentagoni teatel hukkus Najafi linna all toimunud lahingus kuni 300 Iraagi sõdurit , kui nad ründasid USA 7. jalaväerügementi umbes 160 kilomeetri kaugusel Baghdadis .|||LOC
14763527|naaberkorterisse|naaberkorter|jooksma||ill|9185493|Vaksali tänavas oli jooksnud naaberkorterisse abi järele 38-aastane naine , kõrva taga kuklas veritsemas noahaav .|||
11028666|Prügilasse|prügila|minema|edasi|ill|6855506|Ööpäevas käib tehasest läbi 300 tonni jäätmeid , lõviosa läheb edasi Tallinna Prügilasse ja osa Väätsale , sest seal on odavam .||location|ORG
2682536|atmosfääri|atmosfäär|tungima||adit|1685059|Aktiivsete loidete ajal tungib päikesetuul sügavamale Maa atmosfääri ning seda võivad Põhjamaade elanikud näha virmaliste kujul , mis kujutavad endast ioniseeritud õhumolekulide kogumeid .|||
8081170|looduses|loodus|kohama||in|5034783|Agronoomiharidusega naine ütleb , et on ilvest ka vabas looduses kohanud : olnud temast kümne meetri kaugusel , aga teinud kiirelt vehkat .|||
1045060|elumajast|elumaja|tõstma|välja|el|657594|Omanikud tõstsid ebaseaduslikult Tallinnas Meriväljal asuvast elumajast üürnikud välja , kuid politsei väidab , et ei saa kannatanuid millegagi aidata .||location|
15899589|soojasõlmedesse|soojasõlm|leidma||ill|9911499|Ometi leiavad need haletsevate inimeste abil tee soojasõlmedesse ja keldriboksidesse .|||
15790141|Mustvees|Mustvee|sadama||in|9840089|Kõige rohkem sadas pühapäeval Mustvees , kus lumikatte paksus ulatus 12 sentimeetrini .||location|LOC
6195338|Euroopas|Euroopa|käima|ringi|in|3846240|"Mind lausa sundis pliiatsit haarama 29. juuli EPL-is avaldatud artikkel "" üks tont käib jälle Euroopas ringi "" ."||location|LOC
25017355|asjasse|asi|tahtma||ill|16115776|Mina olen selle küsimuse otsustamisel kahevahel , aga mõnesse asjasse tahaksin siiski selgust tuua .|||
14822687|jõuministeeriumides|jõuministeerium|vastutama||in|9223157|Pole ka juhuslik , et hiljuti viibis õhudessantvägede kooli lõpetajatele diplomite kätteandmisel Rjazanis Jeltsini administratsiooni asejuhataja Jevgeni Savostjanov , kes vastutab kaadripoliitika eest Vene jõuministeeriumides ja ametkondades .||location|
5960180|talus|talu|kauplema||in|3701168|""" Registreerisime end maksuametis , ise paneme hinna ja maksame tulumaksu , "" räägib Allan , lisades , et kauplevad talus nagu vanal heal ajal."|||
14496901|karbis|karp|olema|alles|in|9016504|Krematooriumis põletatud käte-jalgade tuhk on eraldi karbis alles , seda pole kellegi lahkunu urni kaasa sokutatud .|||
10369883|ootepaviljonides|ootepaviljon|tervitama||in|6449502|"Trammipeatuste ootepaviljonides tervitavad inimesi nüsitud kuklad ja hoiatus : "" Ära lase ennast pügada ! """||location|
15334352|Tartus|Tartu|kohama||in|9553260|Nagu eelmisel aastal , nii on ka sel aastal politseile laekunud mitmeid avaldusi inimestelt , kes on Tartus kohanud vikatimeest ehk surma .||location|LOC
2531514|läheduses|lähedus|seiklema||in|1591165|Litter seikles Myllyse valduste läheduses kaua , lõpuks saatis Aleksei Morozov selle võrku .|||
6216571|Peterburis|Peterburi|valvama||in|3859736|Tänase Venemaa-Eesti mängu ajal valvab Peterburis korda 3000 miilitsat .||location|LOC
24130741|rate.ee-sse|rate.ee|saama|sisse|ill|15450490|Alloleva skripitiga saab ilusasti näiteks rate.ee-sse sisse ja saab seal suvalise lehe source ära salvestada .|||
14216897|lõppfaasis|lõppfaas|vastutama||in|8849487|Kui kunstiline juht ja direktor on ühes isikus nagu mina praegu , sellist asja olla ei saa , sest lõppfaasis vastutan ka teatri raha eest ikkagi mina .|||
8086788|baccalaureus|baccalaureu|omama||in|5038624|Ta on lõpetanud Tartu Ülikooli majandusteaduskonna cum laude , omab baccalaureus artium kraadi ärirahandus ja investeeringud , raha ja panganduse alal .|||
21150428|saatepaati|saatepaat|ronima||adit|13219927|Haggi ronis poolel maal saatepaati .|||
15561517|kohvitassidesse|kohvitass|kukkuma||ill|9696979|Puudelt pudenevad kastanimunad jäävad jalakäija talla alla , põrkavad vastu kaabut või elektrilokke , kukuvad puude alla unustatud kohvitassidesse .||location|
2639436|Narvas|Narva|süütama||in|1658242|""" Tean , et leidub inimesi , kes püüavad seostada minu käitumist alkoholi või psüühiliste probleemidega , kuid see ei ole nii , "" kirjutas saamata jäänud kindlustusraha pärast eile Narvas Sampo Eesti Kindlustuse kontori ees enese süüdanud mees hüvastijätukirjas ."||location|ORG
11516123|tingimustesse|tingimus|ronima||ill|7159115|Tuttavad ei saa sellest aru , küsivad , kas tal on vaja midagi tõestada , et ronib sellistesse tingimustesse .|||
806676|Põhja-Iraagis|Põhja-Iraag|tulistama||in|512401|USA lennukid tulistasid viit objekti Põhja-Iraagis|||
9678592|Euroopasse|Euroopa|olema|vaja|ill|6030336|NATO loodi 1949. aastal , kui NSV Liidu ja USA vastuolud paisusid nii suureks , et ÜRO muutus töövõimetuks ja Euroopasse oli vaja leida alternatiivset julgeolekustruktuuri .||location|LOC
1767348|majast|maja|röövima||el|1111824|Aastavahetusööl röövisid kurjategijad Aavo majast hulgaliselt olmeelektroonikat ja 3.- 4. jaanuaril käisid mÄrtsukad uuesti maja rüüstamas , viies kaasa veel tehnikat ja raha .|||
5833616|Tambovis|Tambov|peatuma||in|3622853|Asi sai alguse juba maikuus , kui Farber kohtus tollal valimiskampaania ringreisil Tambovis peatunud Venemaa esimese leediga .||location|LOC
21501574|naabermajast|naabermaja|astuma|läbi|el|13443519|Esimesel võimalusel astun läbi naabermajast , Kunstimuuseumist .|||
19109235|Huddinges|Huddinge|pidama|kinni|in|11941383|Rootsi politsei pidas Stockholmist lõunas Huddinges kinni 41aastase mehe , keda kahtlustatakse rohkem kui 40 lapse seksuaalses kuritarvitamises .|||LOC
810818|Ihastes|Ihaste|sõitma|vastu|in|514911|Tartu lähedal Ihastes sõitis pühapäeval noor naine mootorrattaga vastu puud ja sai raskesti vigastada .||location|LOC
18961443|teise|teine|lubama||adit|11848298|Üks eesistujariik teise järel lubas , et just tema valitsemisajal saab laienemisstrateegia lõppotsuse , kuid venitamine kestab tänaseni .|||
5381236|Anttilas|Anttila|pidama||in|3345704|Kuigi Sumeri ei nõustunud ütlema , mis ametit ta Anttilas peab , oli ta sae looga siiski hästi kursis .|||LOC
7226033|Potchefstroomis|Potchefstroomi|harjutama||in|4494159|Kolm nädalat Lõuna-Aafrikas Potchefstroomis harjutanud tšehh ütles , et on saanud tugevasti harjutada , lihased ja liigesed on terved .|||LOC
15821524|sadamas|sadam|tunglema||in|9859275|Eile keskpäeval , seitse päeva enne viisavabaduse tulekut , tungles sadamas passikontrolli järjekorras sadu maabujaid .||location|
18633678|paaritumisasendisse|paaritumisasend|jääma|edasi|ill|11640710|Vahel jäävad putukad paaritumisasendisse edasi ka pärast paaritumist .|||
541214|Tallinna|Tallinn|sõitma|tagasi|adit|350052|Tee peal helistati neile , et permikad söövad restoranis Gloria ning nad sõitsid tagasi Tallinna .||location|LOC
21114429|Kaunases|Kaunas|laskma|maha|in|13198931|Leedus Kaunases lasi politseinik maha abikaasa ja seejärel tappis iseenda .||location|
18654207|Muusikamasinast|muusikamasin|voolama|välja|el|11653594|Muusikamasinast voolasid välja sajandialguse saksa ja eesti lööklaulud , süüa ei pidanud ka liiga kaua ootama .|||
13814666|kelles|kes|eksisteerima||in|8614201|Või vähemalt , kelles eksisteeris teatud mõõdutunne – kui palju tohib enese peale mõelda , ja kust alates on see juba inetu .|||
9951630|varjupaikadesse|varjupaik|pagema||ill|6197221|Orkaan Wilma jõudis eile Yucatani poolsaarele Mehhikos ja tabas sealseid rannakuurorte , tuhanded turistid pagesid tormi teele jäänud Cozumelist ja Cancunist varjupaikadesse .||location|
715065|kaugusesse|kaugus|kaduma||ill|456401|Sealt kargas kaks meest välja , rabas parajasti tänavat ületava mehe kinni , jälle käerauad , kinnipeetu visati auto tagaistmele ja kummide vilinal kadus roheline sõiduk kaugusesse .|||
13357639|koolkonda|koolkond|liikuma||adit|8335651|Keynes tegelikult üritas seda teatud määral , kuid tema tingimused ei olnud proportsioonis ning ta hülgas selle tee ning liikus hoopis neoklassikalisse koolkonda , mis üldjoones ei aktsepteeri hinna paindumatust , välja arvatud mõni erand .||alive|
1805726|EMEX-is|EMEX|maksma||in|1136068|Alumiiniumi tonn maksab EMEX-is 11.000 krooni , vargad said dekoratsioonijuppide eest kokku veidi üle 2000 krooni .|||ORG
9955725|Clichy-sous-Bois|Clichy-sous-Boi|valvama||in|6199501|Tugevdatud korrakaitsejõud valvasid Clichy-sous-Bois' linnaosas , kus puhkesid rahutused möödunud nädalal pärast politsei eest põgenenud kahe nooruki surma .|||LOC
22324550|ristnurka|ristnurk|jääma|kinni|adit|14022956|Nimelt jäi pall pärast kreeklase põrkeviset ristnurka lati ja posti vahele kinni .||location|
345844|suhtesse|suhe|jätkama||ill|211971|Mida enam on tajutud vastastikuseid kohustusi , seda tugevamaks kujuneb ka sotsiaalsevahetuse suhe ning seda suurem on tõenäosus , et mõlemad osapooled , nii töötaja kui organisatsioon , saavad kasu antud suhtest ja suure tõenäosusega jätkavad panustamist vastastikku kasulikku suhtesse ( Shore , Shore , 1995 ) .|||
3762482|metsapiirkonnas|metsapiirkond|levitama||in|2348346|Esialgne USA metsateenistuse korraldatud uurimine näitas , et valitsuse teadlased levitasid kolmes riikliku looduskaitse all olevas metsapiirkonnas ilvese karvu , jätmaks muljet , et kiskja on seal elupaiga leidnud .|||
17715071|Getxos|Getxo|korraldama||in|11060487|Ühtlasi tunnistas ETA , et on korraldanud autopommirünnakud Madridis ja Bilbao lähedal Getxos .|||LOC
24646460|tänavatel-kirikutes|tänavatel-kirik|kauplema||in|15827002|Muidugi , kristusega tänavatel-kirikutes kauplevad jumala Ametlikud Esindajad siiski tegelevad ( on tegelenud ) sellega üsna aktiivselt .|||
16493582|firmast|firma|saatma|välja|el|10277434|Enamik saadab infot tahtlikult firmast välja .|||
4220544|riietusruumi|riietusruum|kõndima||adit|2630406|Meeskonnakaaslaste abiga kõndis Hispaania koondislane riietusruumi , kus ta uuesti kokku varises ning peale seda haiglasse toimetati .||location|
8483735|Nottinghamis|Nottinghami|opereerima||in|5288588|Nimelt jäi Poomil eile ära kohtumine teda pühapäeval Nottinghamis opereerinud arstiga .|||LOC
13776455|Aita|ait|kõndima||adit|8593793|Vaagen voolas üle , poiss hoidis seda kannatlikult pea kohal ja ootas , vesi pladises ning Aita kõndis kitsal kiviäärel ringiratast ümber poisi , aegajalt edeva linnuna tiibu soputades ja ise seepeale tasakesi kurinal naerdes .||location|
1719995|kodusaalis|kodusaal|nappima||in|1081719|Paul Mägi dirigeerimisel saatis Estonia kollektiiv reedel kontserdiga Euroopa riikidesse elamusliku sõnumi , mille puhul ainsaks kahetsusväärseks asja-oluks oli ehk see , et kodusaalis nappis publikut .||location|
9478726|Tallinna|Tallinn|viskama||adit|5904555|Oleme kokku leppinud , et kuna Volkonski tee viib pärast kontserti niikuinii pealinna suunas , viskab ta ühtlasi ajakirjaniku Tallinna .||location|LOC
13499418|pissuaarile|pissuaar|paigutama||all|8422318|Kui ta oleks elanud mõned kümnendid varem , oleks Marcel Duchamp paigutanud ta pissuaarile või pannud ta alasti trepist alla tulema ; võibolla oleks Peggy Guggenheim pakkunud talle Veneetsia paleed või Picabia oleks teinud talle abieluettepaneku ; kindlasti oleks pühendanud Breton oma “ Nadja ” temale .||location|
24377459|Gerickesest|Gerickes|ostma||el|15622919|Ostsin Gerickesest ja maksid 2x vähem kui esinduses .|||
18722095|ruumides|ruum|protesteerima||in|11698292|Uno Laht protesteeris eile 54 . valimisjaoskonnas Tallinna Polütehnikumi ruumides , sest tema arvates oli kandidaatide nimekiri valesti üles riputatud .|||
17702958|võidusadamasse|võidusadam|suunama||ill|11053520|Tartlaste Alari Jõesaare ründe- ja Veiko Lemberi serviviga ning Mihelsonsi ja Vilde löögid suunasid võõrustajad võidusadamasse .|||
21581283|harjumusest|harjumus|tellima||el|13493019|“ Tellisin Sõnumilehe vanast harjumusest juba hilissuvel , ” meenutas Särekannu .|||
7740871|rusudes|rusu|rajama||in|4821035|Päästetöölised rajasid läbipääse rusudes ja maha langenud puude vahel , otsides sadu kadunud inimesi .|||
20575993|Jurmalasse|Jurmala|võtma||ill|12863469|Sama kergelt võttis neidis ka Jurmalasse minekut : « Ema pakkus välja , et võiksin proovida .|||LOC
25829026|Kadriorus|Kadriorg|juhatama||in|16784651|Eelmisel suvel oli just tema see , kes Eesti meeskonna Kadriorus karide vahelt superliigasse juhatas .|||
25635999|koosseisust|koosseis|saama|välja|el|16656895|Pärast Denver Nuggetsi koosseisust välja jäämist vabaks agendiks saanud Chris Andersen sõlmis eile lepingu New Orleans Hornetsiga .|||
23639366|klassipäevikusse|klassipäevik|kirjutama||ill|15115162|siis klassivennaga lihtsalt ropendasime julmalt vene keeles ja vaatasime , kuidas ta nägu aina punasemaks muutus ... ta kirjutas seal klassipäevikusse midagi .|||
16186860|Montevideos|Montevideo|ootama||in|10089777|Montevideos ootab noort Eesti meest oma õpilaseks 83-aastane Abel Carlevaro , kellest tänaseks on saanud elav legend .||location|LOC
4799251|kohast|koht|rändama||el|2992028|"Nagu nimest võib järeldada , tekib nahale nõgesekuplasid meenutav lööve , mis sügeleb ning kublad "" rändavad "" ühest kohast teise ."|||
4459888|parklasse|parkla|hakkama||ill|2781064|""" Kummaline on see , et keegi öösel kohe seda ei märganud , et vesi parklasse tungima hakkas , kuigi kaamerad on seal igal pool üleval , "" osutas korvpallur ."||location|
20430711|ahjuvormis|ahjuvorm|säilima||in|12772308|Kaanega ahjuvormis säilivad nii toiduainete lõhn kui ka vitamiinid ja mineraalid .|||
18213975|tagatoas|tagatuba|askeldama||in|11367289|Sellepärast nad Putinit toetavadki : lootuses , et seniilse vana mehe asemel , kelle tagatoas oligarhid oma tahtmist mööda askeldasid , tuleb teguvõimas noor inimene , kes korruptsioonile lõpu teeb .|||
15284957|Annelinnas|annelinn|ajama||in|9521008|Annelinnas ja Ülejõel ajas politsei taga peatumismärguannet eiranud BMWd , mis kihutas kohati 160-kilomeetrise tunnikiirusega .|||LOC
21516343|Alexandropolisesse|Alexandropolis|jõudma||ill|13452882|Jõuan Alexandropolisesse .|||
16956552|Iisakus|Iisaku|süttima||in|10578528|Eile varahommikul süttis Ida-Virumaal Iisakus kahetoaline korter , milles elanud pidulembesed Dmitri ( 23 ) ja Natalja ( 22 ) ning nende kaks väikest last jäid vingu kätte .||location|LOC
3560355|jutustuses|jutustus|elama|kaasa|in|2225916|"Isad elavad jalgpallile ühiselt kaasa ka Z. Érgle suurepärases , haaravas , põnevas jutustuses "" Meie õue lapsed "" ja selle järjes "" See oli alles suvi ! "" ."|||
2933676|laiuselt|laius|kulgema||abl|1842677|Lava hõlmab kogu laulukaare ala muruesise asfaldini ning kulgeb laiuselt tuletornist raadiotornini .|||
1882136|sõja-väebaasi|sõja-väebaas|sõitma|tagasi|adit|1184043|Lennuki pardal oli peale 11 meeskonnaliikme ka 73 reisijat - peamiselt ohvitserid , nende naised ja lapsed - kes sõitsid puhkuselt tagasi sõja-väebaasi .|||
472314|Aafrikas|Aafrika|esinema||in|300625|Troopilisi rohtlaid ehk savanne esineb Aafrikas ja Lõuna-Ameerikas .||location|LOC
6710905|Brasiliasse|Brasilia|olema||ill|4169796|ja oli teel Manause linnast pealinna Brasiliasse .|||LOC
18713909|närvikliinikusse|närvikliinik|kõndima||ill|11693032|Nagu mees priiks sai , nii kõndis ta samal õhtul kodulähedasse Maarjamõisa haigla närvikliinikusse , kust pani keldrikorrusel puhveti lähedalt pihta veel ühe kustuti .||location|
17007233|Sarajevos|Sarajevo|magama||in|10610689|Ka mängueelsel päeval Sarajevos magasin palju ja jõin teed .||location|LOC
