sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_alive,is_time
12121049,19405900,3,selguma,,el,hääletamine,hääletamisest,"Nagu lugejate hääletamisest selgub , osutus Anni väga fotogeeniliseks .",,,,no,,no,no
130864,219173,2,astuma,,ad,juht,juhul,Igal juhul oleme ka sellel rindel astunud Euroopasse .,,,,no,"The phrase 'juhul' refers to a condition or circumstance, not a place, so it is not classified as an adverbial of place.",no,no
915337,1457989,7,vestlema,,ad,Have,Havel,Presidendi esindaja Ladislav Spaceki sõnul vestled Havel reedel siseminister Stanislav Grossiga ning palus muuhulgas piirilt tagasisaadetute nimekirja .,,,LOC,no,,yes,no
13602995,21751243,8,nimetama,,ad,mõrvama,mõrvas,"Kõrvuti Vadim Polištšukiga on ajakirjandus nimetanud Metsamaa mõrvas kahtlustatavana ka keskturul kalaga kaupleva Oleg Lvovi nime , kes väidetavalt seisab Tallinna allilmaautoriteetide nimekirjas ühel juhtivatest kohtadest .",,,,no,,no,no
9909311,15895777,1,nimetama,,el,pult,Puldist,"Puldist nimetas ta vaid seda , et kolmikliidu valitsusel on tulnud teha ebapopulaarseid otsuseid , sealhulgas koondada politseinikke .",,location,,no,,no,no
4064583,6542651,12,pruukima,,all,lavastaja,lavastajale,"Noorsooteatri peanäitejuhi aeg ( 1970-74 ) ei pruukinud olla lavastajale endale kõige pingevabam ja õnnelikum periood , "" Orpheust "" ja "" Kuuenda raamatu lõppu "" ( mõlemad 1973 ) on ta hiljem maininud kui asju , mis talle endale korda läksid .",,alive,,no,,yes,no
13708259,21903548,1,seletama,,all,ametivõim,Ametivõimudele,"Ametivõimudele seletas Sergei , et soovis Rootsist edasi pääseda Venemaale .",,,,no,,no,no
2134739,3409765,5,jääma,puudu,ad,Netšeporuki,Netšeporukil,"Oma Eesti rekordist jäi Netšeporukil puudu 21 punkti , siiski on Talence'i võidutulemus maailma hooaja edetabelis kümnes .",,,LOC,no,,yes,no
3203785,5145765,22,lendama,,ad,kuju,kujul,"Siis ma hakkan seda kiilaspead värvima , selle tarvis on mul olemas Püha Vaim , kes lendab maa peale valge tuvi kujul ja laseb kiilakale tubli läraka otse keset pead .",,,,no,,no,no
239340,382777,3,soovitama,,all,eurokadakas,eurokadakatele,"Meie “ eurokadakatele ” ( Jaan Kaplinski termin ) aga soovitaksin enne mis tahes Euroopa Liidu järjekordse viguri ( lolluse , sigaduse - asi pole terminis , vaid sisus ) omaksvõttu läbi lugeda raamatu 15. peatükk , mis just sellest räägibki .",,,,no,"The phrase 'eurokadakatele' refers to a group of people and not a location, so it is not classified as an adverbial of place.",yes,no
538792,850128,11,suhtuma,,adit,koostamine,koostamisse,"Esiteks näib , et pangad ei suhtu soositud seltside nimekirja koostamisse kuigi tõsiselt .",,,,no,,no,no
487691,766391,10,lükkama,tagasi,el,bensiinimaks,bensiinimaksust,"Ja nii lükkaski eile Riigiduuma esimesel lugemisel seadus-eelnõu täiendavast bensiinimaksust tagasi , hoolimata Stepashini kaudsetest ähvardustest ebakonstruktiivne duuma laiali saata .",,,,no,,no,no
1042160,1657123,29,eraldama,,ad,alune,alusel,"Leemets ei soovinud ennatlikult kommenteerida , kas kõnealuse juhtumi puhul võib korduda sama , mis pimesooleoperatsioonil koomasse langenud Ruslan Kirilloviga , kellele linnavalitsus eraldas kahjutasuks veebruari alguses kohtuotsuse alusel üle poole miljoni krooni .",,,,no,,no,no
5113929,8206175,17,juhtima,,ad,algusaasta,algusaastail,"Kuluaarivestlustes on keskkriminaalpolitsei uue peadirektori kandidaadina mainitud ka praegust Saare prefekti Kalle Laanetit , kes keskkriminaalpolitsei algusaastail juhtis seal autovargustega võitlemise gruppi .",,time,,no,,no,yes
1433909,2281379,4,mängima,,all,natuur,natuurile,"Et Evert oma natuurile sootuks vastandlikku tegelast mängib , annab tunnistust tema tugevast näitlejapotentsiaalist . """,,,,no,"The phrase 'natuurile' refers to an abstract quality (nature) rather than a physical location, so it is not classified as an adverbial of place.",no,no
505335,794968,8,võtma,vastu,abl,algaja,algajatelt,"Kristiina Klaos kuulub komisjoni , mis võtab algajatelt purjetajatelt eksameid vastu .",,,,no,,yes,no
4419634,7107447,6,mahtuma,ära,ad,tipptund,tipptundidel,Hoolimata kuue-seitsmeminutilisest intervallist ei mahu tipptundidel kõik peatuses olijad esimese bussi peale ära .,,time,,no,,no,yes
9455849,15183943,1,vestlema,,ad,tagasitee,Tagasiteel,"Tagasiteel vestlesid nad lõbusalt ja rääkisid parasjagu anekdooti , kui auto külglibisemisse läks ning postiga kokku põrkas .",,,,no,,no,yes
1602270,2549403,7,helistama,,all,dirigent,dirigendile,"Pärast kurjategijate lahkumist helistas koori vanem dirigendile , kes kutsus välja politsei .",,,,no,,yes,no
931473,1483428,4,suhtuma,,adit,kavatsus,kavatsusse,"Kultuuriminister Signe Kivi kavatsusse takistada piraatkauplejat pärast müügilitsentsist ilma jäämist teise firma nime all edasi , suhtub Eesti Autoriühingu tegevdirektor Kalev Ratus kahtlevalt .",,,,no,,no,no
5149492,8261834,25,lisanduma,,ad,sõlmimine,sõlmimisel,"Kevadtöölaenu finantseerimist on võimalik tingimustele vastamise korral taotleda Põllumajanduse ja Maaelu Krediteerimise Fondist , mille puhul laenu intress on 10% aastas ning teenustasusid laenulepingu sõlmimisel ei lisandu .",,,,no,"The phrase 'sõlmimisel' was classified as not adverbial of place ('no') because it refers to the time or condition of signing an agreement, not a location.",no,no
16315936,25261416,5,kirjutama,,ad,n2da,n2dal,Kirjutan siia peaaegu iga n2dal yhte ja sama jutu mis l2heb kogu aeg edasi ja see lugu on zombidest ...,,,,no,,no,yes
15915456,24759428,6,hoiatama,,ad,pühapäev,pühapäeval,"Hiina rahvuslik arvutiviiruste seirekeskus hoiatas pühapäeval Eestist pärit viiruse Kompu eest , mis võib levida Hiina arvutites selle nädala jooksul .",,time,,no,,no,yes
9158574,14723249,7,tõstatama,,el,juhtimine,juhtimisest,"“ Tehing tõstatab ka küsimuse panga juhtimisest , ” ütles Mouskides .",,,,no,,no,no
13910306,22183181,2,nõudma,,ad,aprill,aprillil,"13. aprillil nõudsid üheksa USA kongresmeni oma avalduses Venemaalt selget ülestunnistust , et Nõukogude Liit okupeeris ja annekteeris kolm iseseisvat Balti riiki .",,,,no,,no,yes
10843974,17366920,4,uskuma,,el,austus,austusest,"Aga hoolimata kõrgest austusest nende suhtes , uskusin siiralt meie võimalustesse .",,state,,no,,no,no
7210785,11598327,19,tagastama,,ad,taotlus,taotlusel,"Tallinna liikluspolitsei määras aastas väidetavalt 17 miljonit krooni teenivale rallimehele 1920-kroonise trahvi ja tagastas paar päeva hiljem advokaadi taotlusel Märtinile juhiloa , sest eestlane pidi välismaale sõitma .",,,,no,,no,no
5038262,8086117,8,vastama,,all,avameelsus,avameelsusele,"Juhul kui naine mulle meeldib , vastan avameelsusele avameelsusega .",,,,no,The phrase 'avameelsusele' is not classified as an adverbial of place because it refers to an abstract concept (openness) rather than a physical location.,no,no
288593,454299,9,mõjuma,,all,enamus,enamusele,"Hinnates tagantjärele esimese suguühte kogemust , mõjus see enamusele siiski positiivselt : vastajate enamiku hinnangul “ õnnestus kõik suurepäraselt ” või “ tundsime end hästi , kuigi olime ebakindlad ja kohmakad ” .",,,,no,,no,no
16094706,24984669,23,leidma,üles,ad,nõu,nõul,"Kersna on Enelit tundes kindel , et tegelikult ei pöördunud naine siiski ise Kroonikasse , vaid Pedanik ja Wadowsky leidsid ta omal nõul üles ja püüavad nüüd Enelit ühes pojaga oma seebiooperisse mässida .",,,,no,,no,no
12772188,20430561,1,mõtlema,,ad,masendushetk,Masendushetkedel,Masendushetkedel mõtles ta koguni enesetapule .,,,,no,,no,yes
9054488,14558339,2,püstitama,,ad,avastart,avastardil,"Välishooaja avastardil Modestos püstitas ta kettaheites isikliku rekordi 55.07 , parandades tippmarki 2.21ga.",,event,,no,,no,no
4311983,6936510,7,tegema,kaasa,ad,valmimine,valmimisel,"Ukrainlased on uhked , et selle valmimisel teevad kaasa parimad .",,,,no,,no,no
34522,59402,5,saama,üle,el,otsus,otsusest,Olete te oma eksnaise otsusest teid kõige raskemal momendil maha jätta nüüdseks üle saanud ?,,,,no,,no,no
15478179,24171315,23,jääma,puudu,el,laiskus,laiskusest,"Nad ütlesid , et oskan väga täpselt nööri visata ja et mul näib küllalt pealehakkamist olevat , samuti ei jäävat mul puudu laiskusest .",,,,no,,no,no
8135790,13058749,12,kuulama,,ad,iga,igal,"Tean ju ülihästi , et kuhu ma ka ei läheks , igal pool kuulaksid noored inimesed minu vestlusi nagu siingi .",,,,no,"The phrase 'igal' does not indicate a specific place but rather a general frequency or condition, so it is not an adverbial of place.",no,no
12900625,20636018,14,muutuma,,all,hind,hinnale,"Kunstkarusnahk on viimasel paaril aastal muutunud järjest aktuaalsemaks , eeskätt tänu oma soodsale hinnale .",,,,no,,no,no
7404632,11886864,17,nõudma,,ad,kreeklane,kreeklastel,"Mina jooksin pardale , käskisin hiivata ankruköie ning kui laeva põhja alt kostis kopsimist , nõudsin kreeklastel ettevaatlikult põhja auk saagida .",,alive,,no,,yes,no
7066332,11355100,8,muutma,,all,stsenaarium,stsenaariumile,"Laev kaldus jälle , kui Osgood vastavalt stsenaariumile kurssi muutis .",,,,no,,no,no
3218686,5170286,4,jääma,puudu,el,kasum,kasumist,Arusaadavalt jääks energiahiiu kasumist keskkonnamõjude korvamisel puudu .,,,,no,,no,no
5593721,8968607,1,vastama,,all,ankeetküsitlus,Ankeetküsitlusele,"Ankeetküsitlusele vastab umbes 300-400 elanikku mitmest maakonna eri paigast , mis peaks tagama tõetruu pildi maakonna elanike hulgas valitsevatest hoiakutest ja seisukohtadest .",,,,no,"The phrase 'Ankeetküsitlusele' (to the survey) does not specify a spatial location but rather the entity being addressed, so it is not an adverbial of place.",no,no
11801201,18887030,1,saama,juurde,ad,nädalavahetus,Nädalavahetusel,"Nädalavahetusel sai pulmaarutelu hoogu juurde : Elizabeth , kes pole seni poja armsamat avalikkuse ees tunnistanud , andis Camillale kätt .",,time,,no,,no,yes
19518555,29156322,4,tegema,välja,all,yhe,yhele,sa teed aint yhele välja.,,,,no,,no,no
11351669,18187503,15,mängima,,all,kaastunne,kaastundele,"Ma maksame kõige eest , ka kerjuste eest , kes "" mängivad "" teiste kaastundele .",,,,no,,no,no
3264174,5246474,20,suutma,,el,kuupäev,kuupäevadest,""" See on nii suur projekt , et ei julge lubada , muidu tuleb pahandus , kui me neist kuupäevadest kinni ei suuda pidada , "" arvas ta .",,,,no,,no,yes
9977663,16004467,14,täituma,,el,enesevaatlus,enesevaatlustest,"Rootslasest Peremehele kuuluvale ühe-maja-saarele on kõigi ja kõige eest põgenenud mees , kelle enesevaatlustest , olnu ja oleva eraldamispüüdest , minevikupõigetest ja hetkevaatlustest täitub kirjaridadega riiulilt leitud kaustik .",,,,no,"The phrase 'enesevaatlustest' describes a source or topic rather than a spatial location, so it is not an adverbial of place.",no,no
9453807,15180597,17,andma,,el,altruism,altruismist,"Olen kindel , et neil on selle kohta akt , et doonorid on neerud andnud puhtast altruismist .",,,,no,,no,no
5263947,8444185,15,alandama,,ad,tingimus,tingimusel,"Kinnitamata andmetel alandas Leedu Taupomasise minimaalset müügihinda 200 miljonilt litilt ligi 150 miljoni litini tingimusel , et Leedu ei võta endale panga arvatavalt 60 miljoni litini küündivate mittelikviidsete varadega seoses täiendavaid kohustusi .",,,,no,,no,no
5136432,8241256,17,teenima,,abl,protsent,protsendilt,"Teised söögikohad - pubid , baarid - ning vaba aja veetmise võimalused teenisid hea hinde 96 protsendilt hindajailt .",,,,no,,no,no
12591636,20149675,9,aitama,,ad,Pedajas,Pedajasel,"Olulisim koht lavakangelaste elus on muusikal , mida Pedajasel on valida aidanud rootslanna , rahvamuusik Sofia Joons , kes ka ise tükis kaasa teeb .",,,,no,,yes,no
12292938,19678367,17,jutustama,,el,impressionism,impressionismist,"Albert Anni kõndis kunstikooli Burde ( kunstikooli õpilaste žargoonis Burdenko ) tänava majas ringi ning jutustas impressionismist , abstraktsionismist jne.",,,,no,"The phrase 'impressionismist' refers to a topic or subject rather than a place, so it is not adverbial of place.",no,no
14349260,22777576,5,vaidlema,vastu,all,Matici,Maticile,"Kendrick Johnsoni hääl vaidles Maticile midagi vastu , ent peatreeneri kriitika sai tema argumentidest vaid hoogu juurde .",,,PER,no,,yes,no
265950,419987,6,koosnema,,el,bussisõit,bussisõitudest,"Sealviibimine koosnes aga olulisel määral bussisõitudest - kusjuures meie tööjaotus seisnes selles , et sõidul , märkmeteblokk ühes ja pliiats teises käes , vaatas Ellen vasakpoolseist ja mina parempoolseist bussiakendest välja ...",,,,no,,no,no
9417236,15121283,9,kanduma,,ad,aasta,aastal,"USA ametlik tunnustus kandus Taivanilt Hiinale üle 1978. aastal , ent sellegipoolest on USAl Taivaniga elavamad majandussidemed kui Hiinaga .",,,,no,,no,yes
14870144,23372707,3,tahtma,,ad,digita,digital,"Kes tahab digital audiot ilma resmaplimata , selle jaoks on CMI parem kui SB .",,,,no,,no,no
12003786,19212010,5,elama,kaasa,all,abikaasa,abikaasadele,Naised elasid sõjas olevatele abikaasadele või armsamatele kaasa ja vastupidi .,,alive,,no,The phrase 'abikaasadele' is not classified as adverbial of place ('no') because it refers to recipients of emotions rather than a location.,yes,no
7709936,12361342,12,tulenema,,ad,tagastamine,tagastamisel,"Nende lahendada jäävad kõik piirivaidlused , mis tulenevad maa kaardi alusel tagastamisel .",,,,no,,no,no
12816934,20503060,5,uskuma,,el,ajakirjanik,ajakirjanikest,"McCaini sõnul uskusid ta ajakirjanikest tuttavad , et ta oskaks oma kogemuste najal julgustada neid ameeriklasi , kes kardavad kõrghooneid ja lennukiga lendamist ega tunne ennast enam õieti kuskil turvaliselt .",,alive,,no,,yes,no
8693669,13946925,4,tundma,,el,ebatäiuslikkus,ebatäiuslikkusest,"Bigart tundis oma ebatäiuslikkusest , et tal oli vaid üks paar silmi , hetkel valusat kahetsust . . .",,,,no,,no,no
12129585,19420127,18,läbima,,ad,mis,millel,"Täna sõidavad Veerpalu ja Mae koos Auklandiga Norrasse , kus homme toimub 84 km pikkune mäkkejooksumaraton , millel iga tiimi kumbki mees läbib 7x6 km .",,,,no,,no,no
13571301,21700431,17,tabama,,ad,ONiga,ONeal,"Läinudöistes NBA mängudes tuli trammi alt välja liider Los Angeles Lakers , kahepunktilises kaotusseisus tabas Shaquille ONeal korvi alt Kobe Bryanti söödust , realiseeris teenitud vabaviske ning vastaste viimasel rünnakul blokeeris Vlade Divaci viske .",,,,no,"The phrase 'ONeal' refers to a person and not a location, so it is not an adverbial of place.",yes,no
10291671,16515929,9,sõltuma,,el,Kogani,Koganist,"Teie seisukoht opositsiooniliidrina on siis , et sõltub Koganist , kas Tallinna võimuliitu tehakse ühtede või teiste parteide vahel ?",,,,no,,yes,no
10756959,17230742,6,suutma,,all,levik,levikule,"Kell 16.48 suutsid tuletõrjujad tule levikule koolihoones piiri panna , kuid kustutustööd jätkusid hilisõhtuni .",,,,no,,no,no
6705675,10788369,3,hääletama,,ad,ennustus,ennustusel,Andrei Piontkovski ennustusel hääletab Kremli poolt juhitav parlamendifraktsioon ilmselt umbusaldamise vastu .,,,,no,,no,no
14739878,23220211,15,märkima,,ad,inimene,inimestel,"” Eriti suur risk haigestuda on kontorirottidel , ” märgib Marianne Niin , ” inimestel , kes istuvad suurema osa ajast kinnistes ruumides ning otsustavad siis äkki korralikult päikest võtta . ”",,alive,,no,,yes,no
10469162,16788903,4,püsima,,el,tõusja,tõusjatest,"Viimase aja suurtest tõusjatest püsis kõige kindlamalt  Tallinna Farmaatsiatehase  aktsia , mille sulgemishind jäi päev varasemaga praktiliselt samale tasemele .",,,,no,,yes,no
13395379,21425981,17,kaduma,ära,ad,kättevõtmine,kättevõtmisel,""" Tooted näevad suhteliselt samasugused välja kui paberkandjal , kuigi leidub ka üksikuid esemeid , mille kättevõtmisel ostusoov ära kaob , "" möönab ta .",,,,no,,no,no
4804990,7715831,17,muutuma,,el,ettevaatamatus,ettevaatamatusest,"Esimesed teadsid tõde , teised aimasid tõde , tavaline kodanik ei osanud olla valvas ning muutus ettevaatamatusest ohvriks .",,,,no,,no,no
10079945,16169967,13,pühendama,,all,käsitöö,käsitööle,Kord kuus kohtub ligi tosin tegusat puuetega ülenurmelast huvikeskuses ja pühendab end käsitööle .,,,,no,The phrase 'käsitööle' is not classified as an adverbial of place because it does not refer to a location but rather to an activity.,no,no
1207096,1919728,5,surema,,el,haavatu,haavatutest,"RIA teatel suri üks haavatutest eile hommikul haiglas , mis teeks ohvrite koguarvuks kaheksa , veel kuni kümne vigastatu seisund on väga tõsine .",,alive,,no,,yes,no
6729182,10825176,11,tundma,,el,arst,arstist,""" Kalinina möönis siiski , et sünnitusosakond tunneb puudust ühest arstist .",,alive,,no,,yes,no
7110699,11436232,13,meenuma,,all,Ruti,Rutile,"Noormehed tõotavad ja lähevad hanereas läbi madala ukseava ; alles nüüd meenub Rutile , et õigupoolest oleks ta pidanud küsima Lumetüdrukut .",,,LOC,no,,yes,no
16223541,25128974,14,toetama,,ad,nüansiotsing,nüansiotsingutel,Ka valitud instrumendid - sopransaksofon ja flööt - toetavad Coffinit tema loomusele omastel nüansiotsingutel .,,,,no,,no,no
11717548,18752509,4,võtma,ära,abl,Paavo,Paavolt,Lisaks võttis kohus Paavolt ära mootorsõiduki juhtimise õiguse kolmeks aastaks .,,,PER,no,"The phrase 'Paavolt' refers to a person rather than a place, so it is not classified as an adverbial of place ('no').",yes,no
11299201,18108224,3,näima,,all,kalev,Kalevile,"Ilmselt näis Kalevile kolm-neli minutit enne lõpusireeni , et võit ongi kodus ja ohjad anti käest .",,,,no,,yes,no
436284,681785,2,nõudma,,ad,päev,päevil,"Olümpiamängude päevil nõuab ROK kvaliteetset ja mitmekülgset toitu vaid olümpiakülas elavatele atleetidele , mitte ROK-i liikmetele .",,,,no,,no,yes
13656111,21823521,16,pühkima,,ad,detsember,detsembril,"Kui Aus jääb Eestimaale paariks nädalaks , siis Kirsipuu pühib siinse tolmu jalgelt juba 28 . detsembril .",,time,,no,,no,yes
565548,894541,2,pruukima,,ad,andmed,andmetel,Fjuki andmetel ei pruugi Eesti Raudtee investori leidmiseks üldse avalikku konkurssi kasutada .,,,,no,,no,no
