head_id|form|lemma|verb|verb_compound|morph_case|sentence|sentence_id|timex_tag|ekilex_tag|ner_tag
24526073|teatritesse|teater|kirjutama||ill|“ Kirjutasime kõikidesse teatritesse , muuseumidesse , et olge head , andke teada , mis on huvitavat tulemas . ”|15717418|||
10569225|suhu|suu|unustama||adit|Üks hirmsamaid hetki proovidest oli see , kui ta oli nätsu suhu unustanud , siis olevat lavastaja Georg Malvius hästi vihaseks saanud .|6568845|||
24165615|kindlustusjuhtumisse|kindlustusjuhtumine|tooma||adit|Aivar oli omal ajal linnavalitsust kirunud , et see käskis tal kaamerad soetada - see ei olnud just odav lõbu - , siis just juhuslikult töötanud välikaamera lindistus tõi kindlustusjuhtumisse pöörde .|15474376|||
8486950|kultuuriellu|kultuurielu|tulema|tagasi|adit|On tähtis , et Andrus Pargi nimi meie kultuuriellu tagasi tuleb , sest elus on paraku ikka nii , et meie kuulsaimad inimesed on enne tuntud mujal maailmas ja alles siis kodus .|5290384|||
563265|maasügavusest|maasügavus|pääsema|välja|el|Mafta ja gaasid pääsevad maasügavusest välja ka looduslikul teel .|363891||location|
8824310|paikadesse|paik|hakkama||ill|Tööde esimene etapp nägi ette pildistada kahtlase seltskonna suviseid peatuskohti , teine etapp aga juba nende talviseid varjualuseid , kuna külmade tulekul hakkavad kodutud liikuma teistesse , soojematesse paikadesse .|5503742||location|
8111981|Tavakoolides|tavakool|käima|ringi|in|Tavakoolides vähegi ringi käinud teavad , et tegelikult on lapsed üsna lihtsalt riides .|5054691||location|
28571513|armuandmiskomisjoni|armuandmiskomisjon|saatma||adit|Õiguskomisjon otsustab , keda ta saadab armuandmiskomisjoni ennast esindama .|18923124|||
21361882|kaotusseisult|kaotusseis|startima||abl|Eesti naiskond alustas 41 : 34 võiduga Tšehhimaa üle , kusjuures otsustavas matšis startis Embrich 28 : 31 kaotusseisult .|13353445||state|
9879986|Kodus|kodu|kõndima||in|Kodus kõnnin nendega vaipa mööda pea 20 minutit edasi-tagasi .|6155150||location|
12123387|Imaveres|Imavere|pidama||in|Ta leppis kokku Põltsamaa Põllumeeste Seltsi esimehe Jaan Raamotiga ( 1873-1927 ) , et see peab oma seltsi koosoleku Imaveres , võttes seal “ piimatalituse asutamise arutamisele ” .|7549869||location|LOC
9064757|puudutusest|puudutus|lendama||el|Too suutis vaid käe korraks pallile ette saada , aga sellest puudutusest lendas pall võrku !|5652569|||
18554206|linnaosades|linnaosa|vaatama|ringi|in|Inimene , kes rikaste linnaosades ringi vaatab , saab aimu , et tuleviku luksus ei paku ainult lõbu .|11587388||location|
167428|turbarabas|turbaraba|laskma|maha|in|Edgar Mägi läks sakslastega kaasa ja veel mõni aeg tagasi olevat elanud Inglismaal , Kaarel Kartau lasid sakslased maha Tootsi turbarabas , sest ta oli komnoor , Olga Lankots on vist Tartus , Aino Karro elab Orissaares , Helgi Mihkelson vist Pärnus , Uno Kalmus on surnud , August Jaaksonist ja Ernheida Pukist ei tea Leida Alunurm midagi .|99101||location|
1577794|Kaliforniasse|Kalifornia|jääma||ill|Ühendatud firma peakorter jääb Kaliforniasse , kuid ka Iisraeli uurimislabor jätkab tööd .|990444||location|LOC
25379416|klassi|klass|võtma|kaasa|adit|meil töpa õps ütles ükskord , et võtke mind klassi kaasa ja ma ütlen teile kohe ära kellest saavad litsit .|16429297|||
2655141|õnnetuspaigas|õnnetuspaik|sadama||in|Otsinguid raskendab tõsiselt halb ilm , õnnetuspaigas 2700 meetri kõrgusel sajab vaheldumisi rahet , lund , vihma .|1667696||location|
192030|korteris|korter|pesitsema||in|Oht , et mõne puumaja esimese korruse 2-toalises korteris pesitseb erabüroo , kus kogutakse infot inimeste kohta , hoolimata sellest , kas see luubi alla sattunutele meeldib või mitte .|114305||location|
5639487|botaanikaaias|botaanikaaed|jalutama|ringi|in|Pärast jalutasime botaanikaaias ringi .|3502284||location|
11490325|Viini|Viin|kihutama||adit|Olgu , ta sõidab , sest vaevalt hakatakse ülearu innukalt läbi otsima autot , millega kihutab läbi Rootsi Viini just selles põhjariigis oma karjääri alustanud härrasmees .|7143917||location|LOC
20360776|Zürichist|Zürich|jõudma|tagasi|el|Kui ajakirjanikud olid Zürichist tagasi jõudnud ja uuesti Hewittiga kohtusid , kinnitas too : « Prints Charles teadis meie vahekorrast ja oli selle üle õnnelik .|12726561||location|
14659134|hoiule|hoid|paigutama||all|“ Aasta eest oli börsileminek rahapaigutamise võimalusena atraktiivne , praegu aga on valida , kas ta paigutab selle panka hoiule , pensionikindlustusfondi , aktsiaturule või kulutab ära , ” ütles Lukk .|9117576|||
26590048|Brüsselis|Brüssel|laskma|maha|in|Mäletatavasti oli lugupeetud mõõdukas kevadeks kindlaks teinud , et Eesti on Brüsselis juba 12 korda püksid maha lasknud ja pidavat seda veel 17 korda tegema .|17326493|||LOC
24685586|koalitsioonilepingusse|koalitsioonileping|tekkima||ill|Aga täiesti selgelt võis aru saada , et teie ettepanekul on peaminister asunud analüüsima olukorda , mis on tekkinud muudatuse tegemisega kehtivasse koalitsioonilepingusse .|15860007|||
27799782|raamatupidamisse|raamatupidamine|kandma||adit|Liikmesriikide sekkumisametid kannavad sellistest toimingutest tulenevad kulutused igal kuul raamatupidamisse Nõukogu Liidule antava hädaabi kulutustena .|18337056|||
12855461|äärelinna|äärelinn|viskama||adit|Rahvas jõuab kiiresti äratundmisele , et venelased viskavad pomme küll äärelinna , kuid linna keskele mitte .|8014394||location|
22238748|ajalooringis|ajalooring|korraldama||in|Ühis-elamu kultorgina ( kultuuriorganisaator - toim. ) korraldas Lukas ajalooringis suure maleteemalise koosoleku , mille üks osa oli simultaan Jaan Ehlvestiga .|13969641||alive|
730264|Instituudis|Instituut|esinema||in|Täna esinebki ta Soome Instituudis Harju 1.|465611|||ORG
23537536|eetrisse|eeter|ronima||ill|« Aga palun , ära roni eetrisse , kui sul ei ole midagi öelda ! » ohkab Saarm .|15003242|||
12753018|Pariisis|Pariis|käima|ringi|in|Aga vabatahtlik või haigusest sunnitud paast on siiski midagi muud , kui oli see peaaegu pidev süljeneelamine ja näljanäpistus , millega ma käisin Pariisis ringi 1991. aasta jaanuaris .|7956626||location|LOC
4804774|meedias|meedia|laiutama||in|Kui lasime jälle pukki parempoolsete noorpoliitikute klanitud kliki , siis leppigem ka sellega , et meedias laiutab seadusetult rahvusvaheliste korporatsioonide barokne reklaamiplära , et arhitektuurikeskkonna ajaloolise kultuuriväärtuse üle otsustavad kinnisvaraarendajad , et Eesti imagoloogilise vahendamisega raja taha tegelevad ennastimetlevad õhumüüjad , modellid , uusrikastest põmmpead ja riigimeeste girlfriend'id .|2995505|||
25295130|silda|sild|viskama||adit|HEHE .. nujah kõnni sütel telekas ja vaata kuids ma silda viskan  ... pakkun et L6vi oli seal kuna ta'l väike sõltuvus juba vms|16346798|||
246329|Katakombidesse|katakomb|kaduma||ill|Katakombidesse kaovad vähesed , neil statistilist väärtust ei ole , ehkki öösiti kuuldakse Odessa lampkastidest viirastuslikke karjatusi .|147723||location|
29526485|jees|jee|jooma||in|_Kaz_: jees jees joo|20285598|||
844228|metsa|mets|sõidutama||adit|49-aastane James Byrd läks eelmise aasta juunis pärast kesk-ööd koju oma perekondlikult koosviibimiselt , kui kolm meest ta kinni võtsid ja linnast väljas asuvasse metsa sõidutasid .|535266|||
29356366|aknasse|aken|ronima||ill|m6nglike: Cobrah , a roni minu aknasse sis :P|19926760|||
4310837|Pärnus|Pärnu|süttima||in|Pärnus süttis eile hommikul lühisest põlema linna suuruselt teine alajaam , mistõttu jäi elektrita Pärnu haigla .|2687321||location|LOC
21430690|pressikeskusesse|pressikeskus|leidma||ill|Lõpuks leidis hoopis Kanepi tee pressikeskusesse .|13398131||location|
4172589|E-grupis|E-grupp|olema||in|Samas , E-grupis oli Angoola valmistamas suurüllatust kohtumises Brasiiliaga , juhtides enamiku mänguajast .|2599917|||
28480467|keldripoes|keldripood|laskma|maha|in|Märtsi lõpus lasi tundmatu kurjategija ühes Tartu keldripoes maha 51aastase müüja , kauplusest oli röövitud tuhat krooni .|18858733||location|
27991411|Rootsisse|Rootsi|eksportima||ill|Mäletate , meil oli üks selline probleem , et Eesti eksportis Rootsisse ainet , mille ümber tekkisid vaidlused .|18481229||location|LOC
29609|üürikorterisse|üürikorter|võtma||ill|Seli põhjendas seda nii , et väsitava tööpäeva lõpuks võtab Toompealt üürikorterisse maabumine vähem aega kui paarikümneminutiline sõit Rohuneemele .|17187||location|
5190090|vanglas|vangla|tulistama||in|Poolas , Sieradzi linna vanglas tulistas vangivalvur kompleksi läheduses viibinud patrullautot , tappes kaks politseinikku ning vigastades kahte inimest .|3230740||location|
29052083|rakveres|rakvere|pesitsema||in|tydruk: ma muidu tallinnas a praegu pesitsen rakveres|19295788|||
9961551|Srinagaris|Srinagar|ründama||in|SRINAGAR , 27. august ( Reuters-EPLO ) - Kahtlustatavad terroristid ründasid granaatidega kolmapäeval Kashmiri linnas Srinagaris armeepatrulli , seda samal ajal , kui India peaminister oli linnas kohtumisel .|6202909||location|LOC
4838070|Püssi|püss|tahtma||adit|PÜSSI , 17. jaanuar ( EPLO ) - Alates veebruarist tahab Püssi legaalse sissetulekuta krooniliste kommunaalvõlglaste vastu algatada eraisiku pankrotimenetluse , mis lõpeb nende vara müügiga , kirjutab Põhjarannik .|3016084|||
15940918|parimasse|parim|investeerima||ill|Investeerige parimasse|9935824|||
1610085|tunnelisse|tunnel|pagema||ill|Kuigi kaklushimulised pätid pagesid Balti jaama tunnelisse , said turvamehed kolm ründajat kätte .|1011126||location|
15847781|peopesasse|peopesa|peitma||ill|“ Mõni kirjanik on visanud paberile nii , nagu tema kasvatamatu hingeelu on lubanud , koolilapsed lugegu ja peitku silmi peopesasse , ” kurtnud ärritunud lapsevanemad .|9877063|||
12741401|Pariisis|Pariis|üürima||in|"Tõsi , Pariisis üürin ma odavat korterit , siin kallist ( mis on absoluutvääringus küll kaks korda odavam ) , 5000 krooni kuus pluss "" maksud "" ."|7951363||location|LOC
8606889|Lõunasadamasse|lõunasadam|investeerima||ill|Paldiski Lõunasadamasse investeerib Tallinna Sadam sellel aastal 130 miljonit krooni .|5365863|||ORG
2126231|kodus|kodu|olema|alles|in|""" Kooli dokumentatsioon läks ka , aga see on mul kodus kõik paberi peal alles ja selle saab taastada , "" lausus direktor ."|1337232||location|
21524837|raamatus|raamat|eksisteerima||in|""" Seda tegelaskuju , keda ma mängima tulin , raamatus ei eksisteerigi , "" naerab Eesti üks paljutõotavamaid noori lauljatare Hanna-Liina oma helisevat naeru ."|13457947|||
11952659|Lätis|Läti|olema|alles|in|Ta teab , et Lätis on spordikoolid alles .|7444393||location|LOC
11128429|palakasse|palakas|nägema||ill|Kamylle , kes igal öösel hingevärinaga ta kõrvale asemele heitis ning teda üha palakasse keerdununa nägi , nähvas talle lõpuks raevukalt : “ Käid haaremis !|6924463|||
2521545|ajakirjandusse|ajakirjandus|saatma||adit|Venemaa Tshetsheenia väegrupeeringu juhatus saatis eile ajakirjandusse sõnumi , et Gruusia piiri tagant valmistub iseseisvuslastele appi tulema suur hulk professionaalselt relvastatud Afganistani valitseva islamiliikumise Talebani võitlejaid .|1585030|||
3996333|lossis|loss|ajama||in|Ja on Tarmo Mänd , ning lisaks temale veel terve kamp pisemaid majordoomuseid , kes kõik seal Kadrioru kastanite all sekeldavad , isekeskis purelevad ja presidendi lossis tähtsalt omi asju ajavad .|2492006|||
11319363|veoautosse|veoauto|mahtuma|ära|ill|"Mahtusime lahedalt ära kahte veoautosse , istusin teise auto kabiini , Komanussija ronis koos majoriga "" uazikusse "" ."|7046299|||
26048654|tegevuskavadesse|tegevuskava|tekkima||ill|Ning arengu tegevuskavadesse tekkis uus punkt - lähendada kooli ja tööandjat .|16947545|||
14888822|Pihkvas|Pihkva|jälgima||in|“ FSB väidab , et ma jälgisin major Ühtegi korraldusel 19.-21. augustil Pihkvas sõjaväeõppusi , tegelikult sõitsin ma Pihkvast juba 20. augusti varahommikul koju tagasi , kuna sain oma äriasjad korda , ” ütles Sonn .|9266021||location|
113322|hapnikugeneraatorites|hapnikugeneraator|puhkema||in|Tänavu 23. veebruaril puhkes hapnikugeneraatorites tulekahju , mille kosmonaudid küll paari minutiga kustutasid , kuid lämmatavat suitsu jätkus 5-7 minutiks , nii et mehed pidid gaasimaski pähe panema .|65964|||
11370674|Siberisse|Siber|sokutama||ill|Ta olevat ju mitu perekonda Siberisse sokutanud .|7073832||location|LOC
19082199|Jõhvis|jõhv|röövima||in|Veepüstoliga hirmutades röövis noormees Jõhvis kuus purki longdrink ’ i .|11925105|||LOC
12637641|keskkanalisse|keskkanal|lubama||ill|Keskkanali ülekoormuse vältimiseks on D. Broadbenti teooria kohaselt selle ja tajumisorganite vahel valiv filter , mis infot selekteerides lubab keskkanalisse vaid nn oodatud teabe , takistades ülejäänu edasipääsu .|7892918|||
21362059|Kalevis|kalev|kohtama||in|Mullu Kalevis kohtasin algajat , kel olid lausa filigraanselt õiged ja täpsed liigutused .|13353554|||ORG
20415977|ohutusse|ohutu|andma||ill|Ralli ohutusse annab panuse ka Eesti Autospordiliit .|12762851|||
15430301|Detsembris|detsember|arenema||in|Detsembris arenes samal teemal ka alternatiivne mõttevahetus arvutiside kaudu .|9613456||time|
18576378|polaarjaamast|polaarjaam|tooma|ära|el|USA õhujõudude transpordilennuk LC-130-Hercules tõi nädalavahetusel Antarktiselt Amundseni-Scotti polaarjaamast Uus-Meremaa kaudu ära tõenäoliselt rinnavähki haigestunud arsti Jerri Nielseni .|11602461||location|
12933140|vestibüülides|vestibüül|jalutama|ringi|in|Carltoni ja Martinezi hotellide vestibüülides jalutavad ringi rezhissöörid ja produtsendid , püüdes mis tahes dealini jõuda , ja Majestic Bari ääres üritavad filmitegijad müüa oma veel olematuid lugusid .|8058988||location|
724949|ellu|elu|pöörduma|tagasi|adit|Jaanuaris maohaavaga haigevoodisse jäänud Jeltsin pöördus ootamatult avalikku ellu tagasi seoses Jordaania kuningas Husseini matustega , mille tarvis ta esmaspäeval Ammani sõitis .|462376|||
3215965|Tartust|Tartu|emigreeruma||el|Tartust 1926. aastal emigreerunud aktiivne vanaproua soovib muretseda Sao Paulo emigrantide muuseumile ka Eesti lipu , kuid tal pole seni õnnestunud saada ühendust sealse Eesti aukonsuliga .|2015417||location|LOC
9733072|Casablancas|Casablanca|kärgatama||in|"Casablancas kärgatasid pommid mõned tunnid pärast seda , kui USA president George W. Bush oli hoiatanud , et "" terroristid on lahti "" , ja maailmas levisid terrorihoiatused ."|6063278||location|LOC
15412072|harjutuslaagrist|harjutuslaager|naasma||el|Põhjakotka edukaimaks treeneriks nimetati  Jüri Jaansoni  juhendaja Mihkel Klementsov , kes äsja naasis koos hoolealusega kahe nädala pikkusest harjutuslaagrist Hollandis .|9602438|||
1243763|Brightonisse|Brighton|jõudma||ill|Filmijutustus jõuab lõpuks Brightonisse , mere äärde .|779897||location|LOC
1816517|lastist|last|rändama||el|Kuigi piirivalve andmeil pandi aeg-ajalt osa Pihkva kaudu Eestisse toodud salaviinakogusest maha Tartu vahelaos , rändas enamik lastist otse Harku lattu .|1143215|||
1718743|Börsilt|börs|kaduma||abl|""" Börsilt maaklerid kaovad ning kogu kauplemine kolib online'i , ettevõtete arv massiliste liitumiste tõttu väheneb ehk investorite valikuvõimalus on suhteliselt piiratud , "" prognoosis Neivelt ."|1080952||location|
3291561|koolimajja|koolimaja|naasma||adit|Gümnasistid naasevad uhkeimaks vormitud koolimajja|2063179||location|
11991366|hotellindusse|hotellindus|panema||adit|Lisaks Haapsalu lähistel asuva Nõva sadama projektile pani Vello Kulla raha ka Haapsalu hotellindusse , ent jäi oma konkurendi Haapsalu linnapea Urmas Suklese mudaravilale alla ning hotelliprojekt lõppes enam kui aasta tagasi pankrotiga .|7470285|||
22913015|Osakas|Osaka|juhtuma||in|Kas see juhtub siin Osakas , ei tea .|14488544|||LOC
26461603|uskumustes|uskumus|rippuma||in|Rinnas on tal hõbesõlg , mille küljes ripuvad setu uskumustes õnne ja kaitset toovad hõberahad ja südamekesed .|17234969|||
2287251|vanalinnas|vanalinn|käima|ringi|in|""" Meie tüdrukud käisid suvel vanalinnas ringi ning on põnevaid nurgatagused ja soppe leidnud , "" ütles Rannu , kes igapäevaselt töötab Rocca al Mare koolis inglise keele õpetajana ."|1437614||location|
10464829|Tiibetisse|Tiibet|saama||ill|""" 21. märtsi õhtuks selgus , et meie matkagrupp ei saa Tiibetisse sissesõiduks vajalikke Hiina viisasid enne esmaspäeva õhtut , "" teatas Eesti Päevalehele ekspeditsiooni liige Raivo Plumer ."|6506279||location|LOC
748096|ajas|aeg|omama||in|Võime ju elutargalt vinguda , et George Lucase filmikonveieri neljas toode pole enam see , mis esimene omas ajas , kuid võimatu on jätta tunnistamata , et seesama konveier algatas revolutsiooni , mille vilju näeme tänases filmis ja mitte ainult seal .|476447|||
6052066|alajaamast|alajaam|väljuma||el|Hiire tegevuse tagajärjel lülitus välja Kõue 35/10 kV alajaam , pingetuks jäid alajaamast väljuvad 5 keskpinge tarbijaliini ning 60 piirkonna trafopunkti , teatas Eesti Energia pressiesindaja .|3757667|||
7439348|pargis|park|kohama||in|Ühtki pargivahti , turvameest ega politseinikku pole ma pargis kunagi kohanud .|4629232|||
5445457|Sudaanis|Sudaan|kukkuma|alla|in|MOSKVA , 6. oktoober ( AP-EPLO ) - Sudaanis kukkus teisipäeval alla Vene transpordilennuk , kõik pardal olnud neli inimest hukkusid .|3383776||location|LOC
14716901|Riigikogus|riigikogu|kohama||in|Venelaste integreerimise poliitika lähtekohad ei kohanud eilsel arutelul Riigikogus põhimõttelist vastuseisu .|9154478||location|
3136818|Keenias|Keenia|treenima||in|""" Töötanud olen hoolsalt , Bostoni eel treenisin kaks kuud Keenias rohkem kui eales varem ."|1966979||location|LOC
