text,id,label,review,annotator,annotation_id,created_at,updated_at,lead_time
"Et tarbijate vajadustele paremini vastu tulla , pakub Renault Trucks Mascott ?",4912,"[{""start"": 3, ""end"": 24, ""text"": ""tarbijate vajadustele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2277,2023-01-02T11:11:41.666486Z,2023-01-02T11:11:41.666539Z,3.429
"Parendatud jõudlusega , kaasaegse disaini , mugava interjööri , ülivõrdes kabiini ergonoomia ja turvalisusega Renault Mascott ?",4911,"[{""start"": 11, ""end"": 125, ""text"": ""jõudlusega , kaasaegse disaini , mugava interjööri , ülivõrdes kabiini ergonoomia ja turvalisusega Renault Mascott"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2276,2023-01-02T11:11:36.920138Z,2023-01-02T11:11:36.920190Z,3.782
"Esimene on võimsusega 115 hj ( 85 KW ) , maksimaalse pöördemomendiga 270 Nm 1300 pööret/min juures ning uue 5-käigulise käigukastiga .",4910,"[{""start"": 11, ""end"": 21, ""text"": ""võimsusega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2275,2023-01-02T11:11:31.726953Z,2023-01-02T11:11:31.727026Z,6.41
"Ikka püütakse kunstisõnumisse poetada kui mitte messianistlikke , siis vähemasti "" sügavaid "" ja "" tarku "" mõtteid .",4909,"[{""start"": 14, ""end"": 29, ""text"": ""kunstisõnumisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2274,2023-01-02T11:11:23.745800Z,2023-01-02T11:11:23.745863Z,9.785
Minu muusika struktuuri süvenedes on võimalik kõiges näha ka klassikalisi kompositsioonielemente .,4908,"[{""start"": 46, ""end"": 52, ""text"": ""kõiges"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2273,2023-01-02T11:11:10.648751Z,2023-01-02T11:11:10.648828Z,8.041
"Ela nagu sipelgas , tööta nagu sipelgas .",4907,"[{""start"": 4, ""end"": 39, ""text"": ""nagu sipelgas , tööta nagu sipelgas"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2272,2023-01-02T11:10:48.706693Z,2023-01-02T11:10:48.706742Z,21.395
Mulle meeldib see lugu .,4906,"[{""start"": 0, ""end"": 5, ""text"": ""Mulle"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2271,2023-01-02T11:10:25.878452Z,2023-01-02T11:10:25.878504Z,4.288
"Kui sipelgas vehkis terve suve rasket tööd teha , siis rohutirtsu elu oli üks lust ja lillepidu .",4905,"[{""start"": 20, ""end"": 30, ""text"": ""terve suve"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2270,2023-01-02T11:10:20.264969Z,2023-01-02T11:10:20.265039Z,5.551
"Läti Eesti Seltsi esinaise Pärja Svarpstina sõnul on seekordse ESTO eelarve ligikaudu 1,5 miljonit krooni .",4904,"[{""start"": 0, ""end"": 49, ""text"": ""Läti Eesti Seltsi esinaise Pärja Svarpstina sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2269,2023-01-02T11:10:12.854176Z,2023-01-02T11:10:12.854231Z,10.367
""" Tahtsime nimme olla täna kinos , et näidata , et kinosid tuleb ka juurde , "" ütles filmiajakirjanike ühingu esimees Jaan Ruus .",4903,"[{""start"": 22, ""end"": 32, ""text"": ""täna kinos"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2268,2023-01-02T11:10:00.786942Z,2023-01-02T11:10:00.786994Z,6.012
Levib ta e-maili vahendusel ning ka Kazaa kaudu .,4902,"[{""start"": 9, ""end"": 47, ""text"": ""e-maili vahendusel ning ka Kazaa kaudu"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2267,2023-01-02T11:09:53.640477Z,2023-01-02T11:09:53.640530Z,3.11
Sinivetikaid veest ei leitud .,4901,"[{""start"": 13, ""end"": 18, ""text"": ""veest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2266,2023-01-02T11:09:48.661038Z,2023-01-02T11:09:48.661107Z,2.299
"Teine al-Sadri nõunik sõnas , et kohtumine jäi ära turvalisuse põhjustel ja Najafi pommitamise pärast .",4900,"[{""start"": 51, ""end"": 101, ""text"": ""turvalisuse põhjustel ja Najafi pommitamise pärast"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2265,2023-01-02T11:09:44.424504Z,2023-01-02T11:09:44.424560Z,4.539
""" Baarimees viskas mind välja , sest ma lõin ta naisele külge ! """,4899,"[{""start"": 48, ""end"": 55, ""text"": ""naisele"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2264,2023-01-02T11:09:38.166028Z,2023-01-02T11:09:38.166076Z,5.529
Öösel seisab väikese baari ukse ees mees .,4898,"[{""start"": 13, ""end"": 35, ""text"": ""väikese baari ukse ees"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2263,2023-01-02T11:09:31.322267Z,2023-01-02T11:09:31.322338Z,4.667
Metallitööstuses oodatakse hindade stabiliseerumist .,4897,"[{""start"": 0, ""end"": 16, ""text"": ""Metallitööstuses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2262,2023-01-02T11:09:24.784802Z,2023-01-02T11:09:24.784860Z,3.493
""" Mõtlesin , et kui Oras läheb kaasa , pingutan ise ka .",4896,"[{""start"": 48, ""end"": 51, ""text"": ""ise"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2261,2023-01-02T11:09:19.875682Z,2023-01-02T11:09:19.875735Z,3.922
"Jalad olid reedesest raskest treeningust pehmed ja võistluspaus tegi ka oma töö , "" märkis Tombak .",4895,"[{""start"": 11, ""end"": 40, ""text"": ""reedesest raskest treeningust"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2260,2023-01-02T11:09:14.627769Z,2023-01-02T11:09:14.627825Z,4.649
"Olnuks see aasta lõpus , polnuks asi hull .",4894,"[{""start"": 11, ""end"": 22, ""text"": ""aasta lõpus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2259,2023-01-02T11:09:05.075755Z,2023-01-02T11:09:08.497595Z,8.351
Vaevlesin teadmatuses .,4893,"[{""start"": 10, ""end"": 21, ""text"": ""teadmatuses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2258,2023-01-02T11:08:58.049188Z,2023-01-02T11:08:58.049241Z,2.36
"Võitjad tabasid kolmeseid 16-st 9 , kaotajad 21-st 5 , vabavisked olid vastavalt 31/26 ja 17/11 .",4892,"[{""start"": 32, ""end"": 33, ""text"": ""9"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2257,2023-01-02T11:08:54.081453Z,2023-01-02T11:08:54.081505Z,43.037
"Igatahes nemad oma mängu käima ei saanudki . """,4891,"[{""start"": 15, ""end"": 24, ""text"": ""oma mängu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2256,2023-01-02T11:08:07.150646Z,2023-01-02T11:08:07.150704Z,3.406
14 minutit mänginud Kullamäe viskas 3 punkti .,4890,"[{""start"": 0, ""end"": 10, ""text"": ""14 minutit"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2255,2023-01-02T11:08:02.395830Z,2023-01-02T11:08:02.395882Z,5.392
Bamberg juhtis vahepeal rohkem kui 30 punktiga ning võitis 93 : 68.,4889,"[{""start"": 59, ""end"": 67, ""text"": ""93 : 68."", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2254,2023-01-02T11:07:55.453226Z,2023-01-02T11:07:55.453274Z,7.623
Seetõttu võib töövestlusi ja kandideerimisprotseduure pidada üha enam läbirääkimiste sarnaseks ettevõtmiseks .,4888,"[{""start"": 70, ""end"": 108, ""text"": ""läbirääkimiste sarnaseks ettevõtmiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2253,2023-01-02T11:07:46.173911Z,2023-01-02T11:07:46.173961Z,10.724
Tänased spetsialistid ei pea enam paaniliselt vabadele töökohtadele kandideerima .,4887,"[{""start"": 46, ""end"": 67, ""text"": ""vabadele töökohtadele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2252,2023-01-02T11:07:33.118923Z,2023-01-02T11:07:33.118977Z,6.777
"Magamistoa terve seina katsin fototapeediga , millel on riidekapiuste pildid .",4886,"[{""start"": 30, ""end"": 76, ""text"": ""fototapeediga , millel on riidekapiuste pildid"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2251,2023-01-02T11:07:23.534118Z,2023-01-02T11:07:23.534173Z,3.528
""" Lepime kokku - kas teie hakkate mulle anekdoote rääkima või mina teile ! ? """,4885,"[{""start"": 34, ""end"": 39, ""text"": ""mulle"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2250,2023-01-02T11:07:16.789827Z,2023-01-02T11:07:16.789880Z,7.142
""" Varsti on iga vene kodaniku korteris samasugune mööbel ! """,4884,"[{""start"": 12, ""end"": 38, ""text"": ""iga vene kodaniku korteris"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2249,2023-01-02T11:07:07.860548Z,2023-01-02T11:07:07.860599Z,3.273
Mees viiakse Kremli kabinetti .,4883,"[{""start"": 13, ""end"": 29, ""text"": ""Kremli kabinetti"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2248,2023-01-02T11:07:03.242770Z,2023-01-02T11:07:03.242823Z,5.395
""" Kui ta mu kliinikusse tuli , kaotasin ma oma hääle , "" ütles arst .",4882,"[{""start"": 9, ""end"": 23, ""text"": ""mu kliinikusse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2247,2023-01-02T11:06:56.064858Z,2023-01-02T11:06:56.064908Z,3.89
"Eesti inimesed saavad tööd , selle asemel , et end lihtsalt surnuks juua , lisanduvad Tiidemanni sotsiaalsed argumendid .",4881,"[{""start"": 29, ""end"": 74, ""text"": ""selle asemel , et end lihtsalt surnuks juua ,"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2246,2023-01-02T11:06:50.617549Z,2023-01-02T11:06:50.617622Z,14.164
Kütust vahetades võiks tootjad müüa vabanevat saastekvooti 10 eurot tonn,4880,"[{""start"": 59, ""end"": 72, ""text"": ""10 eurot tonn"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2245,2023-01-02T11:06:33.683531Z,2023-01-02T11:06:33.683613Z,12.081
Peale erakonna ase- esimehe ameti on Laasi ka Kristiine linnaosa vanem .,4879,"[{""start"": 0, ""end"": 33, ""text"": ""Peale erakonna ase- esimehe ameti"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2244,2023-01-02T11:06:19.965326Z,2023-01-02T11:06:19.965377Z,8.313
"Kuigi Eesti ettevõtete ühispakkumine oli enam kui kümme miljonit krooni konkurendi omast väiksem , pole ministeerium võitjat avalikult välja kuulutanud .",4878,"[{""start"": 72, ""end"": 88, ""text"": ""konkurendi omast"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2243,2023-01-02T11:06:06.518329Z,2023-01-02T11:06:06.518376Z,5.974
Peterburi tee rekonstrueerimine peaks valmis olema tuleva aasta lõpuks .,4877,"[{""start"": 51, ""end"": 70, ""text"": ""tuleva aasta lõpuks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2242,2023-01-02T11:05:59.214853Z,2023-01-02T11:05:59.214917Z,5.059
75 protsenti projekti maksumusest kaetakse seejuures Euroopa Liidu ISPA programmi rahaga .,4876,"[{""start"": 53, ""end"": 88, ""text"": ""Euroopa Liidu ISPA programmi rahaga"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2241,2023-01-02T11:05:46.753683Z,2023-01-02T11:05:52.593672Z,9.119
Ajaloolase Robert Nermani sõnul alustati praeguse Tallinna-Narva maantee ( tuntud ka kui Peterburi tee - toim ) ehitamist 1940. aastate lõpus tollase nõukogude võimu poolt .,4875,"[{""start"": 0, ""end"": 31, ""text"": ""Ajaloolase Robert Nermani sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2240,2023-01-02T11:05:35.224032Z,2023-01-02T11:05:35.224107Z,7.301
"Ei ole kuigi meeldiv olla 117 meetri kõrgusel : seinad tunduvad peale vajuvat , õhk seisab .",4874,"[{""start"": 26, ""end"": 45, ""text"": ""117 meetri kõrgusel"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2239,2023-01-02T11:05:26.821121Z,2023-01-02T11:05:26.821182Z,4.893
""" Kelle juurde teie tulete ? "" küsib mahedahäälne naine sõbralikult , ent nõudlikult .",4873,"[{""start"": 2, ""end"": 14, ""text"": ""Kelle juurde"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2238,2023-01-02T11:05:20.258949Z,2023-01-02T11:05:20.259003Z,4.261
"Kolbakov selgitab , et nemad ise tehast ei ehita , sellesse ei investeeri ja aktsionär olla ei taha .",4872,"[{""start"": 51, ""end"": 59, ""text"": ""sellesse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2237,2023-01-02T11:05:13.497725Z,2023-01-02T11:05:13.497777Z,7.732
Investeering uue tehase ehitusse oleks Eesti rahas kaks kuni neli miljardit krooni .,4871,"[{""start"": 39, ""end"": 50, ""text"": ""Eesti rahas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2236,2023-01-02T11:05:04.348260Z,2023-01-02T11:05:04.348318Z,5.254
Eesti firma Nordbiochem plaanib Ungarisse ehitada piimhappetehase .,4870,"[{""start"": 32, ""end"": 41, ""text"": ""Ungarisse"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2235,2023-01-02T11:04:57.708698Z,2023-01-02T11:04:57.708752Z,4.416
""" Pärnus on olemas looduslik rand .",4869,"[{""start"": 2, ""end"": 8, ""text"": ""Pärnus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2234,2023-01-02T11:04:51.855393Z,2023-01-02T11:04:51.855447Z,5.322
"Kodanikuportaali kaudu saab teha päringuid näiteks järgnevatesse registritesse : autoregister , haigekassa andmekogu , KMA infosüsteemi andmekogud , kinnistusregistri andmekogu , kohustusliku kogumispensioni",4868,"[{""start"": 0, ""end"": 22, ""text"": ""Kodanikuportaali kaudu"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2233,2023-01-02T11:04:45.123633Z,2023-01-02T11:04:45.123686Z,7.98
"Et pesumasin on olemas enamasti igas lapsega majapidamises , pole pesemine enam probleem , kirjutab Virumaa Teataja .",4867,"[{""start"": 32, ""end"": 58, ""text"": ""igas lapsega majapidamises"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2232,2023-01-02T11:04:35.430247Z,2023-01-02T11:04:35.430294Z,30.518
Kogu Eesti paremik alustab Tiit Soku käe all EM-võistluste lisavalikturniiriks valmistumist .,4866,"[{""start"": 27, ""end"": 44, ""text"": ""Tiit Soku käe all"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2231,2023-01-02T11:04:03.012551Z,2023-01-02T11:04:03.012626Z,11.987
Tema sõnul jäidki aga paari korteri uksed suletuks .,4865,"[{""start"": 0, ""end"": 10, ""text"": ""Tema sõnul"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2230,2023-01-02T11:03:49.639922Z,2023-01-02T11:03:49.639976Z,10.739
""" Hakkasime kohe rahvast üles äratama ning õue aitama , "" meenutas Vare .",4864,"[{""start"": 43, ""end"": 46, ""text"": ""õue"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2229,2023-01-02T11:03:37.432947Z,2023-01-02T11:03:37.433000Z,4.247
""" Saatsime kõrgendatud väljakutse peale välja Tabivere , Jõgeva , Palamuse ja Lähte päästeautod , "" sõnas Vare .",4863,"[{""start"": 11, ""end"": 39, ""text"": ""kõrgendatud väljakutse peale"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2228,2023-01-02T11:03:31.700514Z,2023-01-02T11:03:31.700566Z,7.449
"Uuel kvalitatiivsel tasemel tuleb jätkata välismaiste otseinvesteeringute riiki meelitamist , riikidevahelise tehnosiirde kapitali mudeli kasutamist .",4862,"[{""start"": 0, ""end"": 27, ""text"": ""Uuel kvalitatiivsel tasemel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2227,2023-01-02T11:03:22.293474Z,2023-01-02T11:03:22.293640Z,5.694
Ja seda võimet tuleb senisest tunduvalt enam kasutada ning täiustada .,4861,"[{""start"": 21, ""end"": 29, ""text"": ""senisest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2226,2023-01-02T11:03:15.266633Z,2023-01-02T11:03:15.266683Z,4.573
"Uudsed tehnoloogilised lahendused võivad , aga ei pea olema Eestis välja töötatud .",4860,"[{""start"": 60, ""end"": 66, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2225,2023-01-02T11:03:09.151276Z,2023-01-02T11:03:09.151334Z,4.912
Tegelikult domineerib tänapäeva maailmas just viimane .,4859,"[{""start"": 22, ""end"": 40, ""text"": ""tänapäeva maailmas"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2224,2023-01-02T11:03:00.286971Z,2023-01-02T11:03:00.287027Z,2.986
Materiaalsete ja energeetiliste ressursside tarbimine inimese kohta erineb riikide ja regioonide kaupa veelgi rohkem .,4858,"[{""start"": 75, ""end"": 102, ""text"": ""riikide ja regioonide kaupa"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2223,2023-01-02T11:02:56.126525Z,2023-01-02T11:02:56.126581Z,4.698
nad saavad oma kaupade eest suhteliselt vähem arenenud tööstusriikide kaupu .,4857,"[{""start"": 11, ""end"": 27, ""text"": ""oma kaupade eest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2222,2023-01-02T11:02:50.201604Z,2023-01-02T11:02:50.201659Z,4.471
Eestis kulub palju energiat halbade kliimaolude korvamiseks .,4856,"[{""start"": 0, ""end"": 6, ""text"": ""Eestis"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2221,2023-01-02T11:02:44.464115Z,2023-01-02T11:02:44.464172Z,6.57
Nendest meenutustest võib mõndagi välja lugeda .,4855,"[{""start"": 0, ""end"": 20, ""text"": ""Nendest meenutustest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2220,2023-01-02T11:02:36.503331Z,2023-01-02T11:02:36.503385Z,5.766
"Sellist pinnast püüdsid igati ära kasutada Eesti iseseisvuse vastased jõud , eelkõige Moskva juhtnööride järgi tegutsenud kommunistid .",4854,"[{""start"": 86, ""end"": 110, ""text"": ""Moskva juhtnööride järgi"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2219,2023-01-02T11:02:29.426537Z,2023-01-02T11:02:29.426589Z,11.245
"Omaette küsimus , kas peale selle kitsa ringi veel keegi muu asja tõsiselt võttis .",4853,"[{""start"": 22, ""end"": 39, ""text"": ""peale selle kitsa"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2218,2023-01-02T11:02:16.219702Z,2023-01-02T11:02:16.219757Z,6.539
Valvaja liikmeskonda kuulus näiteks selline suurte organiseerimisvõimetega isik nagu Anton Õunapuu .,4852,"[{""start"": 0, ""end"": 20, ""text"": ""Valvaja liikmeskonda"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2217,2023-01-02T11:02:08.364806Z,2023-01-02T11:02:08.364855Z,7.983
"Avaramad võimalused mõjusid seltsi tegevusele igati soodsalt , näiteks kiirenes spordiosakonna rajamine .",4851,"[{""start"": 28, ""end"": 45, ""text"": ""seltsi tegevusele"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2216,2023-01-02T11:01:57.830765Z,2023-01-02T11:01:57.830818Z,4.711
"Seltsis harrastati koorilaulu , orkestri- ja näitemängu ning kehakultuuri .",4850,"[{""start"": 0, ""end"": 7, ""text"": ""Seltsis"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2215,2023-01-02T11:01:51.873693Z,2023-01-02T11:01:51.873749Z,7.44
"Elanikke masendab aeglus , millega abi kohale jõuab .",4849,"[{""start"": 27, ""end"": 34, ""text"": ""millega"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2214,2023-01-02T11:01:41.642100Z,2023-01-02T11:01:41.642153Z,8.483
""" Olukord normaliseerub kümne päeva jooksul .",4848,"[{""start"": 24, ""end"": 43, ""text"": ""kümne päeva jooksul"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2213,2023-01-02T11:01:31.705900Z,2023-01-02T11:01:31.705952Z,2.789
"Ürituse korraldajal , Laagna gümnaasiumi õpetajal Galina Noorkõivul oli hea meel tõdeda , et õpilased on valinud ettekandmiseks tõsise poeesia .",4847,"[{""start"": 113, ""end"": 127, ""text"": ""ettekandmiseks"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2212,2023-01-02T11:01:27.397137Z,2023-01-02T11:01:27.397197Z,9.952
""" See ehitatakse terve staadioni renoveerimise käigus , "" ütles Tallinna spordi- ja noorsooameti juhataja Jaak Raie .",4846,"[{""start"": 17, ""end"": 53, ""text"": ""terve staadioni renoveerimise käigus"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2211,2023-01-02T11:01:16.272997Z,2023-01-02T11:01:16.273051Z,4.135
Kasutuõiguse tähtaeg võib pikeneda linna ja mittetulundusühingu kokkuleppel .,4845,"[{""start"": 35, ""end"": 75, ""text"": ""linna ja mittetulundusühingu kokkuleppel"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2210,2023-01-02T11:01:10.825662Z,2023-01-02T11:01:10.825712Z,3.515
Kasutusõiguse eest võetava tasu suuruseks on määratud 2193 krooni aastas .,4844,"[{""start"": 0, ""end"": 18, ""text"": ""Kasutusõiguse eest"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2209,2023-01-02T11:01:05.518560Z,2023-01-02T11:01:05.518613Z,4.59
"1000-ruutmeetrine park asub merevärava vahetus läheduses ning valmib neljapäevaks , 1. juuliks .",4843,"[{""start"": 28, ""end"": 56, ""text"": ""merevärava vahetus läheduses"", ""labels"": [""syntax_ignore_entity_obl""]}]",bound,1,2208,2023-01-02T11:00:59.240799Z,2023-01-02T11:00:59.240853Z,6.019
"Kuhu nemad oma suurtükkidega ees , sinna meie soldatid püssidega järele !",4842,"[{""start"": 11, ""end"": 28, ""text"": ""oma suurtükkidega"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2207,2023-01-02T11:00:51.943189Z,2023-01-02T11:00:51.943262Z,3.084
"Aga mis see maine vara loeb , kui sinu hing Muhamedi orjuses päästmatult hukka läheb !",4841,"[{""start"": 44, ""end"": 60, ""text"": ""Muhamedi orjuses"", ""labels"": [""syntax_ignore_entity_obl""]}]",free,1,2206,2023-01-02T11:00:47.538315Z,2023-01-02T11:00:47.538383Z,4.454
Uutest 4-silindrilistest mudelitest on kõige võimsam BMW 320i .,4840,"[{""start"": 0, ""end"": 35, ""text"": ""Uutest 4-silindrilistest mudelitest"", ""labels"": [""syntax_ignore_entity_obl""]}]",unnatural,1,2205,2023-01-02T11:00:41.849540Z,2023-01-02T11:00:41.849593Z,3.001
