COLLECTION	SPANSTART	TYPE	TEXT
286487	448	S	"Tähelepanuväärselt palju kerkib siiski arhitektidelt tellitud eriprojektiga hooneid - "" ... Eesti eramuehitusest on kujunenud tugevasti traditsioonidele toetuv unikaalne valdkond , mis eristab meid majanduslikult arenenumatest põhjanaabritest ... "" ."
286487	448	Odeprel	advmod advmod root advmod obl csubj nmod obj punct punct punct nmod obl cop amod advmod obl acl amod parataxis punct nsubj acl:relcl obj advmod amod obl punct punct nmod nmod parataxis punct punct punct
286487	448	Sdeprel	advmod advmod root advmod obl csubj nmod obj punct punct punct nmod obl cop amod advmod obl acl amod parataxis punct nsubj acl:relcl obj advmod amod obl punct _ _ _ _ _ punct punct
			
110865	2749	O	Ruumide siseviimistlus ( seinad , laed , põrandad ) .
110865	2749	S	Ruumide siseviimistlus .
110865	2749	Odeprel	nmod root punct parataxis punct conj punct conj punct punct
110865	2749	Sdeprel	nmod root _ _ _ _ _ _ _ punct
			
401721	2951	O	Ka Nancy kujutis üritab pakkuda ( lahjendatud ) seksikust , milles tunnetel pole erilist tähendust .
401721	2951	S	Ka Nancy kujutis üritab pakkuda seksikust , milles tunnetel pole erilist tähendust .
401721	2951	Odeprel	advmod nmod nsubj root xcomp punct parataxis punct obj punct obl acl:relcl cop amod nsubj:cop punct
401721	2951	Sdeprel	advmod nmod nsubj root xcomp _ _ _ obj punct obl acl:relcl cop amod nsubj:cop punct
			
3632	7785	O	Ta pärib : kuidas me saame selgitada vihjeid , implitsiitseid kavatsusi , eeldusi , sotsiaalseid hoiakuid jne , rääkimata kõnekujunditest ( metafoorid , iroonia , retoorilised küsimused , stiilivõtteline vähendamine ) , mis on eelnevalt hõivanud retoorika- ja kirjandusteoreetikute tähelepanu.
3632	7785	S	Ta pärib : kuidas me saame selgitada vihjeid , implitsiitseid kavatsusi , eeldusi , sotsiaalseid hoiakuid jne , rääkimata kõnekujunditest , mis on eelnevalt hõivanud retoorika- ja kirjandusteoreetikute tähelepanu .
3632	7785	Odeprel	nsubj root punct mark nsubj aux parataxis obj punct amod conj punct conj punct amod conj nmod punct advcl obl punct parataxis punct conj punct amod conj punct acl conj punct punct nsubj aux advmod acl:relcl nmod cc conj obj punct
3632	7785	Sdeprel	nsubj root punct mark nsubj aux parataxis obj punct amod conj punct conj punct amod conj nmod punct advcl obl _ _ _ _ _ _ _ _ _ _ _ punct nsubj aux advmod acl:relcl nmod cc conj obj punct
			
8605	845	O	Neeme Järvi ( 136 ) .
8605	845	S	Neeme Järvi .
8605	845	Odeprel	root flat punct parataxis punct punct
8605	845	Sdeprel	root flat _ _ _ punct
			
631560	2083	O	Kärt Mõttus ( Hanila , 24a )
631560	2083	S	Kärt Mõttus
631560	2083	Odeprel	root flat punct parataxis punct nummod punct
631560	2083	Sdeprel	root flat _ _ _ _ _
			
34232	1740	O	Röövlid ründasid Viktorit ( 45 ) selja tagant , väänasid tema käed selja taha ning võtsid ohvri taskust Nokia telefoni ja rahakoti 800 krooniga .
34232	1740	S	Röövlid ründasid Viktorit selja tagant , väänasid tema käed selja taha ning võtsid ohvri taskust Nokia telefoni ja rahakoti 800 krooniga .
34232	1740	Odeprel	nsubj root obj punct parataxis punct obl case punct conj nmod obj obl case cc conj obj obl nmod obl cc conj nummod nmod punct
34232	1740	Sdeprel	nsubj root obj _ _ _ obl case punct conj nmod obj obl case cc conj obj obl nmod obl cc conj nummod nmod punct
			
617970	4393	O	Svetlana Malahhova ( KAZ ) 34,5 , 8.
617970	4393	S	Svetlana Malahhova 34,5 , 8.
617970	4393	Odeprel	root flat punct appos punct nummod punct parataxis
617970	4393	Sdeprel	root flat _ _ _ nummod punct parataxis
			
168724	0	O	PÄRNU , 21. mai ( EPLO ) - Pärnu keskraamatukokku jõudis neljapäeval tagasi 11 aastat lugeja käes olnud raamat , teatas Raadio Pärnu .
168724	0	S	PÄRNU , 21. mai - Pärnu keskraamatukokku jõudis neljapäeval tagasi 11 aastat lugeja käes olnud raamat , teatas Raadio Pärnu .
168724	0	Odeprel	nsubj punct amod conj punct parataxis punct punct nmod obl root obl compound:prt nummod obl obl case conj nsubj punct conj nsubj appos punct
168724	0	Sdeprel	nsubj punct amod conj _ _ _ punct nmod obl root obl compound:prt nummod obl obl case conj nsubj punct conj nsubj appos punct
			
446757	3577	O	66 ) Margarita Tshernogorova ( Keskerakond ) 680 Tallinn
446757	3577	S	66 ) Margarita Tshernogorova 680 Tallinn
446757	3577	Odeprel	parataxis punct root flat punct appos punct nummod flat
446757	3577	Sdeprel	parataxis punct root flat _ _ _ nummod flat
			
589163	2158	O	Öösel hulguvad verekoerad ( kellel muuseas on vaipkattega kuudid ) lossiaias vabalt ringi .
589163	2158	S	Öösel hulguvad verekoerad lossiaias vabalt ringi .
589163	2158	Odeprel	advmod root nsubj punct parataxis advmod cop nmod nsubj:cop punct obl advmod compound:prt punct
589163	2158	Sdeprel	advmod root nsubj _ _ _ _ _ _ _ obl advmod compound:prt punct
			
23043	1146	O	Ma ei imetle tema kirjatükke nagu Shakespearei omi ( mille igast lõigust vastu vaatav anne teeb mõistuse täiesti nõutuks ) , kuid inimlikus , õigemini bioloogilises mõttes kuuluvad talle mu täielik imetlus ja poolehoid .
23043	1146	S	Ma ei imetle tema kirjatükke nagu Shakespearei omi , kuid inimlikus , õigemini bioloogilises mõttes kuuluvad talle mu täielik imetlus ja poolehoid .
23043	1146	Odeprel	nsubj aux root nmod obj mark nmod advcl punct obj det obl compound:prt acl nsubj parataxis obj advmod xcomp punct punct cc amod punct advmod amod obl conj obl nmod amod nsubj cc conj punct
23043	1146	Sdeprel	nsubj aux root nmod obj mark nmod advcl _ _ _ _ _ _ _ _ _ _ _ _ punct cc amod punct advmod amod obl conj obl nmod amod nsubj cc conj punct
			
41704	699	O	Meistriliiga mänge korraldava Eesti Korvpalliklubide Assotsiatsiooni ( EKKA ) tegevjuht Aivo Liksor soovib vendadele edu .
41704	699	S	Meistriliiga mänge korraldava Eesti Korvpalliklubide Assotsiatsiooni tegevjuht Aivo Liksor soovib vendadele edu .
41704	699	Odeprel	nmod obj acl nmod nmod nmod punct appos punct nsubj appos flat root obl obj punct
41704	699	Sdeprel	nmod obj acl nmod nmod nmod _ _ _ nsubj appos flat root obl obj punct
			
231684	2241	O	Jääb vaid loota , et noorsootöötajad ( ja teised koolitet spetsialistid ) leiavad hariduse väärilise ametikoha .
231684	2241	S	Jääb vaid loota , et noorsootöötajad leiavad hariduse väärilise ametikoha .
231684	2241	Odeprel	root advmod csubj punct mark nsubj punct cc det nmod parataxis punct ccomp nmod amod obj punct
231684	2241	Sdeprel	root advmod csubj punct mark nsubj _ _ _ _ _ _ ccomp nmod amod obj punct
			
9476	479	O	Clevelandi mängurid oskasid 22 vabaviskest mööda saata peaaegu iga kolmanda ( 22/13 ) .
9476	479	S	Clevelandi mängurid oskasid 22 vabaviskest mööda saata peaaegu iga kolmanda .
9476	479	Odeprel	nmod nsubj root nummod obl compound:prt xcomp advmod det obj punct parataxis punct conj punct punct
9476	479	Sdeprel	nmod nsubj root nummod obl compound:prt xcomp advmod det obj _ _ _ _ _ punct
			
640943	1391	O	( 2 ) Sotsiaaltalituses peavad lastekaitsetööd tegema vastava erialase ettevalmistusega ja selleks tööks sobivad inimesed .
640943	1391	S	Sotsiaaltalituses peavad lastekaitsetööd tegema vastava erialase ettevalmistusega ja selleks tööks sobivad inimesed .
640943	1391	Odeprel	punct parataxis punct obl aux nsubj root acl amod obl cc det xcomp conj nsubj punct
640943	1391	Sdeprel	_ _ _ obl aux nsubj root acl amod obl cc det xcomp conj nsubj punct
			
3396	10942	O	formaalhariduse piiride laienemisel ( sh. ka väljaspool kooli , näiteks virtuaalsetes ühisustes ja huviringides õpitu tunnustamine kooli poolt )
3396	10942	S	formaalhariduse piiride laienemisel
3396	10942	Odeprel	nmod nmod root punct nmod advmod case parataxis punct advmod amod conj cc nmod nmod conj nmod case punct
3396	10942	Sdeprel	nmod nmod root _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
			
630383	338368	O	a ) Empresa Publica de Abastecimento de Cereais'i ( EPAC ) turumonopoli kaotamine hiljemalt esimese etapi lõpus ning siseriikliku kaubanduse järkjärguline liberaliseerimine eesmärgiga kehtestada Portugali turul vaba konkurents ;
630383	338368	S	a ) Empresa Publica de Abastecimento de Cereais'i turumonopoli kaotamine hiljemalt esimese etapi lõpus ning siseriikliku kaubanduse järkjärguline liberaliseerimine eesmärgiga kehtestada Portugali turul vaba konkurents ;
630383	338368	Odeprel	parataxis punct nmod flat flat flat flat flat punct appos punct nmod root advmod amod nmod nmod cc amod nmod amod conj nmod acl nmod obl amod obj punct
630383	338368	Sdeprel	parataxis punct nmod flat flat flat flat flat _ _ _ nmod root advmod amod nmod nmod cc amod nmod amod conj nmod acl nmod obl amod obj punct
			
379410	66411	O	Kõrge kasutegur saavutatakse alles suure kiiruse alas ( vt. joonis 4.6 ) .
379410	66411	S	Kõrge kasutegur saavutatakse alles suure kiiruse alas .
379410	66411	Odeprel	amod obj root advmod amod nmod obl punct parataxis obj nummod punct punct
379410	66411	Sdeprel	amod obj root advmod amod nmod obl _ _ _ _ _ punct
			
374987	330271	O	Sääraseid kohastumusi on teada mitmetel kalaliikidel , sh. merepõhjas elavatel lestadel ja raidel , aga ka mitmetel molluskitel ja ämblikel ( krabiämblike kohta vt. Schmalhofer 2000 ) .
374987	330271	S	Sääraseid kohastumusi on teada mitmetel kalaliikidel , sh. merepõhjas elavatel lestadel ja raidel , aga ka mitmetel molluskitel ja ämblikel .
374987	330271	Odeprel	amod obj aux root det obl punct nmod obl acl conj cc conj punct cc advmod det conj cc conj punct obl case parataxis obj nummod punct punct
374987	330271	Sdeprel	amod obj aux root det obl punct nmod obl acl conj cc conj punct cc advmod det conj cc conj _ _ _ _ _ _ _ punct
			
208546	0	O	11. mai ( Ärileht Online ) - Eesti Raudtee sõlmis Hansa Liisinguga liisinglepingu 150 konteinerplatvormi ostmiseks , mis on vajalikud regulaarse konteinerrongide liikluse sisseseadmiseks .
208546	0	S	11. mai - Eesti Raudtee sõlmis Hansa Liisinguga liisinglepingu 150 konteinerplatvormi ostmiseks , mis on vajalikud regulaarse konteinerrongide liikluse sisseseadmiseks .
208546	0	Odeprel	amod nsubj punct appos flat punct punct nmod nsubj root nmod obl obj nummod nmod obl punct nsubj:cop cop acl:relcl amod nmod nmod obl punct
208546	0	Sdeprel	amod nsubj _ _ _ _ punct nmod nsubj root nmod obl obj nummod nmod obl punct nsubj:cop cop acl:relcl amod nmod nmod obl punct
			
129439	1630	O	Madal osalemisaktiivus ( 35% ) vastandus teravalt varemtoimunud EL-i teemalistele referendumitele , kus hääletamas käis 60-80% Iiri valijatest .
129439	1630	S	Madal osalemisaktiivus vastandus teravalt varemtoimunud EL-i teemalistele referendumitele , kus hääletamas käis 60 - 80% Iiri valijatest .
129439	1630	Odeprel	amod nsubj punct parataxis punct root advmod obj nmod amod nmod punct mark xcomp acl nsubj punct conj nmod obl punct
129439	1630	Sdeprel	amod nsubj _ _ _ root advmod obj nmod amod nmod punct mark xcomp acl nsubj punct conj nmod obl punct
			
693050	16701	O	Kubuntu install ja eestindamine peaks paras kontrolltöö jaoks olema ( virtuaalmasinas loomulikult ) .
693050	16701	S	Kubuntu install ja eestindamine peaks paras kontrolltöö jaoks olema .
693050	16701	Odeprel	nmod nsubj:cop cc conj aux root obl case cop punct parataxis advmod punct punct
693050	16701	Sdeprel	nmod nsubj:cop cc conj aux root obl case cop _ _ _ _ punct
			
636615	94139	O	hierarhiasse kuuluvaid kirju , aga kolm-neli postitust nädalas kindlasti ( jutt käib kohalikest postitajatest ) .
636615	94139	S	hierarhiasse kuuluvaid kirju , aga kolm-neli postitust nädalas kindlasti .
636615	94139	Odeprel	obl acl root punct cc nummod conj nmod orphan punct nsubj parataxis amod obl punct punct
636615	94139	Sdeprel	obl acl root punct cc nummod conj nmod orphan _ _ _ _ _ _ punct
			
434640	7869	O	Kõige enam on Tshaikovski loomingust tuntud tema viimased kolm sümfooniat , kontserdid klaverile ja viiulile , kolm balletti ( “ Pähklipureja ” , “ Luikede järv ” ja “ Uinuv kaunitar ” ) , ooper “ Padaemand ” ja avamängud “ 1812 ” ning “ Romeo ja Julia ” .
434640	7869	S	Kõige enam on Tshaikovski loomingust tuntud tema viimased kolm sümfooniat , kontserdid klaverile ja viiulile , kolm balletti , ooper “ Padaemand ” ja avamängud “ 1812 ” ning “ Romeo ja Julia ” .
434640	7869	Odeprel	advmod advmod aux nmod obl root nmod amod nummod obj punct conj nmod cc conj punct nummod conj punct punct appos punct punct punct nmod conj punct cc punct acl conj punct punct punct conj punct appos punct cc conj punct nummod punct cc punct conj cc conj punct punct
434640	7869	Sdeprel	advmod advmod aux nmod obl root nmod amod nummod obj punct conj nmod cc conj punct nummod conj _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ punct conj punct appos punct cc conj punct nummod punct cc punct conj cc conj punct punct
			
420443	547	O	Tuntud on ka Sweet Magic naturaalsed liköörid ( greip , vaarikas , mustsõstar , kirss , põldmari ) ja vahuveinid .
420443	547	S	Tuntud on ka Sweet Magic naturaalsed liköörid ja vahuveinid .
420443	547	Odeprel	root aux advmod nmod flat amod obj punct parataxis punct conj punct conj punct conj punct conj punct cc conj punct
420443	547	Sdeprel	root aux advmod nmod flat amod obj _ _ _ _ _ _ _ _ _ _ _ cc conj punct
			
598332	756	O	Duane Ross ( USA ) 13 , 15 .
598332	756	S	Duane Ross 13 , 15 .
598332	756	Odeprel	root flat punct appos punct nummod punct
598332	756	Sdeprel	root flat _ _ _ nummod punct
			
265603	102	O	Üks sünnipäevaline Ivar ( 29 ) lahkus baarist kella 2.30 ja 3.30 vahel .
265603	102	S	Üks sünnipäevaline Ivar lahkus baarist kella 2.30 ja 3.30 vahel .
265603	102	Odeprel	det amod nsubj punct parataxis punct root obl obl nummod cc conj case punct
265603	102	Sdeprel	det amod nsubj _ _ _ root obl obl nummod cc conj case punct
			
408317	35404	O	( 54. )
408317	35404	S	
408317	35404	Odeprel	punct root punct
408317	35404	Sdeprel	_ _ _
			
438960	5808	O	Anna Frithioff ( SWE ) 14.00,5 ( - 30,6 ) ; 15.
438960	5808	S	Anna Frithioff 14.00,5 ; 15.
438960	5808	Odeprel	root flat punct appos punct nummod punct punct parataxis punct punct parataxis
438960	5808	Sdeprel	root flat _ _ _ nummod _ _ _ _ punct parataxis
			
127663	146	O	Kõrvalt vaadates jääb mulje , et esmalt otsib ta vene kangelasbõliinadele kohase , piisavalt atraktiivse lohe ( soovitavalt seitsmepealise ) ja asub seejärel temaga leppimatusse võitlusesse .
127663	146	S	Kõrvalt vaadates jääb mulje , et esmalt otsib ta vene kangelasbõliinadele kohase , piisavalt atraktiivse lohe ja asub seejärel temaga leppimatusse võitlusesse .
127663	146	Odeprel	compound:prt advcl root nsubj punct mark advmod acl nsubj amod obl amod punct advmod conj obj punct advmod parataxis punct cc conj advmod obl amod obl punct
127663	146	Sdeprel	compound:prt advcl root nsubj punct mark advmod acl nsubj amod obl amod punct advmod conj obj _ _ _ _ cc conj advmod obl amod obl punct
			
379218	231323	O	Analoogset organisatsioonikultuuri ja väärtuste seost käsitlevad David C. Malloy ja David A. Fennell , kes analüüsivad , kuidas ökoturismi edendavate firmade eetikat saab kujundada organisatsioonikultuuri vahendusel ( 1998 ) .
379218	231323	S	Analoogset organisatsioonikultuuri ja väärtuste seost käsitlevad David C. Malloy ja David A. Fennell , kes analüüsivad , kuidas ökoturismi edendavate firmade eetikat saab kujundada organisatsioonikultuuri vahendusel .
379218	231323	Odeprel	nmod nmod cc conj obj root nsubj flat cc conj flat punct nsubj acl:relcl punct mark obj acl nmod obj aux ccomp nmod obl punct parataxis punct punct
379218	231323	Sdeprel	nmod nmod cc conj obj root nsubj flat cc conj flat punct nsubj acl:relcl punct mark obj acl nmod obj aux ccomp nmod obl _ _ _ punct
			
3992	30997	O	Ühendavaks elemendiks on nende aktuaalsus , mis eristab neid ühelt poolt käibest kadunud iganenud traditsioonidest ja teiselt poolt vana ülevõtmisest ( viidates mineviku objektidele või tegevustele ) .
3992	30997	S	Ühendavaks elemendiks on nende aktuaalsus , mis eristab neid ühelt poolt käibest kadunud iganenud traditsioonidest ja teiselt poolt vana ülevõtmisest .
3992	30997	Odeprel	acl root cop nmod nsubj:cop punct nsubj acl:relcl obj obl case obl acl:relcl acl obl cc nmod case amod conj punct parataxis nmod obl cc conj punct punct
3992	30997	Sdeprel	acl root cop nmod nsubj:cop punct nsubj acl:relcl obj obl case obl acl:relcl acl obl cc nmod case amod conj _ _ _ _ _ _ _ punct
			
665534	9157	O	( 5.3. )
665534	9157	S	
665534	9157	Odeprel	punct root punct punct
665534	9157	Sdeprel	_ _ _ _
			
660229	154183	O	Probleem : SH järelevalve/monitooring on keeruline tulenevalt nende haiguste iseloomust ( sageli asümptomaatilised ) ja sagedasest esinemisest rahvastikurühmades , kellel puudub juurdepääs arstiabile/motiveeritus pöörduda arsti poole raviks/diagnostikaks .
660229	154183	S	Probleem : SH järelevalve / monitooring on keeruline tulenevalt nende haiguste iseloomust ja sagedasest esinemisest rahvastikurühmades , kellel puudub juurdepääs arstiabile / motiveeritus pöörduda arsti poole raviks / diagnostikaks .
660229	154183	Odeprel	root punct nmod nmod punct nsubj:cop cop parataxis advmod det nmod obl punct advmod parataxis punct cc amod conj nmod punct obl acl:relcl nsubj nmod punct conj acl obl case obl punct xcomp punct
660229	154183	Sdeprel	root punct nmod nmod punct nsubj:cop cop parataxis advmod det nmod obl _ _ _ _ cc amod conj nmod punct obl acl:relcl nsubj nmod punct conj acl obl case obl punct xcomp punct
			
616003	2668	O	Koos lossiga kerkis mitu kõrvalhoonet : köetav apelsinimaja ( oranžerii ) , teenijate maja ning hobusetallid .
