sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag,is_alive,is_abstract,is_time,is_event,is_org
1842677,2933676,10,kulgema,,abl,laius,laiuselt,Lava hõlmab kogu laulukaare ala muruesise asfaldini ning kulgeb laiuselt tuletornist raadiotornini .,no,"The phrase 'laiuselt' indicates a dimension or extent, not a geographical location, so it was classified as 'no'.",no,The phrase 'laiuselt' is not classified as an adverbial of place because it describes a measurement or extent rather than a specific location.,,,,no,no,no,no,no
6279327,10087903,6,jälgima,,in,8000-lise,8000-lises,Nädal tagasi jälgis kohtumist Limassoliga 8000-lises hallis 500 pealtvaatajat .,no,"The phrase '8000-lises' refers to the capacity of a hall, not a specific geographical or physical location, so it is classified as 'no'.",no,The phrase '8000-lises' is not classified as an adverbial of place because it describes the capacity of the hall and not a specific location.,,,,no,no,no,no,no
5810377,9321949,3,paiknema,,ad,alus,alusel,Edetabelikohtade summa alusel paikneb Eesti 17 naiskonna konkurentsis 13. kohal .,no,"The phrase 'alusel' means 'based on' and does not represent a physical or geographic location, so it is classified as 'no'.",no,"The phrase 'alusel' is not specifying a physical or spatial location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
9444687,15165526,59,kulgema,,abl,teistsugune,teistsuguselt,"Sellal kui Moskvas Venemaa parimad ajud - Sergei Karaganovit on nimetatud üheks kümnest maailma tugevaimast strateegilisest mõtlejast - peavad plaane , kuidas N. Liitu taastada ning Jeltsin ja Lukashenko löövad kokku klaase Suveräänsete Riikide Liidu ( SSR ) loomise nimel ( vt. PM , 3. aprill k.a. ) , jätkuvad sellel ikka veel hiigelterritooriumil protsessid , mis kulgevad paljuski teistsuguselt , kui selle maa juhid seda oskavad või tahavad ette näha .",no,"The phrase 'teistsuguselt' was classified as not location ('no') because it describes a manner or way of doing something, not a specific geographical place.",no,"The phrase 'teistsuguselt' describes a manner or way of doing something but does not refer to a physical location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
949204,1511690,7,kõndima,,in,rõivas,rõivais,Saalist rahva hulgast kõndis lavale tsiklimehe rõivais Paul .,no,"The phrase 'rõivais' was classified as 'no' because it describes attire or clothing, not a location.",no,"The phrase 'rõivais' is not an adverbial of place because it describes the state or appearance of Paul, not a location.",,,,no,no,no,no,no
88589,150341,4,olema,ära,el,aru,arust,"Pariisis on inimesed arust ära : Champs-Élysées'l huilgavad veoautodel fännihordid , näod eri lipuvärvidega võõbatud ; bussid ei liigu , sest käimas on pidu - jalgpalli maailmameistrivõistlused .",no,The word 'arust' is not a location; it refers to an opinion or point of view based on the context of the sentence.,no,"The phrase 'arust' refers to a state of being or condition rather than specifying a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
1629204,2593545,13,valvama,,in,kett,ketis,"Kuna vanaisa polnud parajasti kodus , läks poiss aeda , mida valvas ketis koer .",no,The phrase 'ketis' refers to something being chained and does not indicate a location.,no,"The phrase 'ketis' describes the state of the dog rather than a location, so it is not an adverbial of place.",,,,no,no,no,no,no
4834228,7761811,3,süütama,,in,hardus,harduses,Pühapäeva lumevaeses harduses süütasid paarisaja pealtvaataja silme all esimese anvendiküünla Raekoja platsi kaharal kuusel peapiiskop emeeritus Kuno Pajula ning Tallinna linnapea Robert Lepikson .,no,The word 'harduses' refers to an emotional state and is not a location.,no,"The phrase 'harduses' indicates a state or condition and not a specific location, so it is not classified as an adverbial of place.",,state,,no,no,no,no,no
20182941,29483568,3,minema,ära,el,hirm,hirmust,PCD: hirmust läks ära ..... saime akkama jälle QbaAff,no,The phrase 'hirmust' refers to a state of fear or emotional condition rather than a physical location.,no,"The phrase 'hirmust' expresses a cause or reason rather than a location, so it is not classified as an adverbial of place.",,,,no,no,no,no,no
12474488,19968773,12,tulema,tagasi,adit,abi,appi,"” Jah , portjee magab kodus ja major tuleb hommikul tagasi appi .",no,"'appi' was classified as 'no' because it denotes assistance or help, not a place.",no,"The phrase 'appi' was classified as not adverbial of place because it describes assistance or help, which is related to purpose or manner rather than location.",,,,no,no,no,no,no
12845273,20546399,7,esitlema,,in,bikiinid,bikiinides,"Drilli avanumber esitleb kaanel maskeerimisriidest õmmeldud bikiinides kaunist neidu , siseküljel möllavad sõdurite moraali turgutamiseks kaunid naisagendid , kellele spioonide ja bin Ladenite ning Saddamide paljastamine ja võitmine on käkitegu .",no,"The word 'bikiinides' refers to a type of clothing, not a geographical or physical location.",no,'bikiinides' was classified as 'no' because it describes the manner or attire (bikinis) and not a location or place.,,,,no,no,no,no,no
749753,1194849,15,juhatama,,in,suund,suunas,"Haigete jalgade tõttu suutis ta vahemaast läbida vaid kolmandiku , kuid juhatas poisse õiges suunas edasi jooksma .",no,The phrase 'suunas' was classified as 'no' because it indicates a direction (towards something) but does not specify a concrete geographic or physical location.,no,The phrase 'suunas' was classified as 'no' because it indicates direction or purpose rather than a specific location.,,,,no,no,no,no,no
16691968,25682611,21,pöörduma,tagasi,adit,sõltuvus,sõltuvusse,"Kas Te võtate omaks , et Teie peaministriks oleku ajal on RAS Silmet pöördunud läänemaailmaga koostöö otsimise teelt tagasi täielikku sõltuvusse Venemaast ?",no,"The phrase 'sõltuvusse' denotes a state of dependency and not a geographical place, so it is classified as 'no'.",no,The phrase 'sõltuvusse' was classified as 'no' because it indicates a state of dependence rather than a specific place or location.,,,,no,no,no,no,no
20690153,29722516,9,magama,,in,keel,keeles,Rex: ma magasin 2 esimest tundi eesti keeles,no,'keeles' was classified as not location ('no') because it refers to language rather than a physical location.,no,"The phrase 'keeles' refers to the language in which something is done (Estonian) rather than indicating a physical location, so it is not an adverbial of place.",,,,no,no,no,no,no
7836422,12557268,3,saama,,ill,15,15sse,Maaliit sai 15sse ja Isamaaliit 14sse volikokku .,no,"The phrase '15sse' represents a numerical or positional reference rather than a location, so it was classified as 'no'.",no,"The phrase '15sse' indicates a numerical position or ranking rather than a location, so it is not an adverbial of place.",,,,no,no,no,no,no
948926,1511250,21,kõndima,ringi,in,süli,süles,"Isegi siis , kui poisid oli tited ja ärkasid öösel üles , oli just tema see , kes , laps süles , toas ringi kõndis ja nad niimoodi magama kussutas . """,no,"The phrase 'süles' was classified as not a location because it refers to the position of holding something in one's lap, which is not a physical location or place.",no,"The phrase 'süles' describes a position or manner of holding the child, not a location where the action takes place, so it is not adverbial of place.",,location,,no,no,no,no,no
14831095,23324946,4,sööma,,in,fotokas,fotokas,peale seda ka fotokas kaarti ei söö .,no,The phrase 'fotokas' is not a location because it refers to an object (a camera) rather than a geographic or spatial location.,no,The phrase 'fotokas' is not adverbial of place because it refers to a noun (camera) rather than providing information about a location.,,,,no,no,no,no,no
8874636,14259612,16,unustama,,ill,ise,endasse,Iga esmaspäeva õhtul unustavad ülikooli rahvakunstiansambli vilistlasrühma tantsijad oma argimured ja laevad lõõtspillimuusika saatel higistades endasse lusti terveks pikaks töönädalaks .,no,"The phrase 'endasse' refers to 'into oneself', which is not a location, resulting in the 'no' classification.",no,"The phrase 'endasse' refers to an inward focus or state and does not indicate a location, hence it is not an adverbial of place.",,,,no,no,no,no,no
17293570,26541798,9,tulema,tagasi,adit,POMM,POMMi,Kui Eurosport kohe tagasi ei tule saatan Starmanile POMMi !,no,The word 'POMMi' does not refer to any specific geographic or locational entity.,no,"The phrase 'POMMi' does not describe a location or spatial aspect, so it is not classified as an adverbial of place.",,,ORG,no,no,no,no,no
8108483,13011976,12,käima,ringi,in,ekskrement,ekskrementides,Norralaste hulgas üldlevinud arvamuse kohaselt elavad ja käivad mustlased ringi omaenda ekskrementides .,no,"The phrase 'ekskrementides' refers to bodily waste and is not a location, hence classified as 'no'.",no,"The phrase 'ekskrementides' refers to the medium or substance involved, not a location, so it is classified as 'no'.",,,,no,no,no,no,no
19943436,29366210,8,võtma,kaasa,adit,japs,japsi,"antrax: Seven - võta mind teinekord japsi kaasa - ma sulle ommikul richteri skaala järgi ütlen , kas jäime ellu või mitte :P",no,"The word 'japsi' refers to a colloquial term, possibly denoting a person or group, not a specific place.",no,"The phrase 'japsi' was classified as 'no' because it does not indicate a location or place-related context, but rather refers to a person or entity.",,alive,,no,no,no,no,no
10607979,17003504,10,tooma,ära,el,tulemus,tulemustest,Eilne pühapäevaleht Welt am Sonntag tõi olenevalt valimiste võimalikest tulemustest ära koguni 16 varianti Bundestagi võimaliku koosseisu kohta .,no,"The phrase 'tulemustest' refers to results or outcomes, which are not locations, so it was classified as 'no'.",no,"The phrase 'tulemustest' refers to the results and does not specify a location, so it is not an adverbial of place.",,,,no,no,no,no,no
17218448,26434591,14,moodustama,,ill,dollar,dollaritesse,"Võrdluseks : Eesti riigi eelarvelised kulutused moodustavad tuleval aastal valitsuse esialgse projekti järgi dollaritesse ümberarvestatult napilt 3,3 miljardit .",no,"The phrase 'dollaritesse' refers to a currency, not a specific geographic location, so it was classified as 'no'.",no,"The phrase 'dollaritesse' is not an adverbial of place because it does not indicate a location or spatial context, but rather refers to a currency conversion.",,,,no,no,no,no,no
19576218,29183743,5,tahtma,,adit,kepp,keppi,UrUk_HaI: kes tahab keppi see tulgu peivama !!!,no,The phrase 'keppi' is colloquial and does not denote a specific geographic location.,no,"The phrase 'keppi' is not an adverbial of place because it refers to an object, not a location or spatial context.",,,,no,no,no,no,no
7371870,11832392,13,lamama,,in,kaenal,kaenlas,"Ja tema , Allika Manda , lamas öö otsa selle harimatu mühaka kaenlas .",no,The word 'kaenlas' refers to 'under one's arm' and is not indicative of a physical location.,no,The phrase 'kaenlas' is not an adverbial of place because it refers to a position or state related to a person rather than indicating a location or spatial context separate from the body.,,location,,no,no,no,no,no
11944679,19114529,6,kõndima,,ill,kostüüm,kostüümidesse,"Eile hommikul kõndisid neli punastesse kostüümidesse rüütatut laulumeest aeglasel sammul « Russalka » lähedal rannal ja Pirita kloostri varemetes , sest käisid nende esimese videoklipi võtted .",no,The phrase 'kostüümidesse' refers to clothing and not a location.,no,"The phrase 'kostüümidesse' refers to being dressed in costumes, which describes a state rather than a location, and is therefore not classified as an adverbial of place.",,,,no,no,no,no,no
17280728,26526490,11,pidama,,adit,läbikäim,läbikäima,"Aga programmi põhi olemus on selles , et programm peab läbikäima kõik joonises olevad elemendid ja kontrollime nende propertie ( kiht värv stiil joonejämedus ) õigsust .",no,The phrase 'läbikäima' refers to an action and not a location.,no,The phrase 'läbikäima' was classified as 'no' because it denotes an action or activity rather than a location or place.,,,,no,no,no,no,no
297480,468107,12,vastutama,,in,koguväärtus,koguväärtuses,"Ei ole võimalik eitada , et hüpoteegi eest vastutab kinnisasi tema koguväärtuses , ja selle asemele ei saa konstrueerida , et vastutab ainult järjekohale vastav kinnisasja väärtosa .",no,"The phrase 'koguväärtuses' refers to a total value and is a concept, not a physical location.",no,The phrase 'koguväärtuses' is not an adverbial of place because it refers to the total value and not a location.,,,,no,no,no,no,no
6373378,10242586,11,tervitama,,in,rahvarõivas,rahvarõivastes,"Lisaks on saanud tavaks , et kolkasadamatesse saabuvaid kruiisilaevu tervitavad rahvarõivastes kohalikud , kes esitavad laule ja tantse .",no,"The phrase 'rahvarõivastes' describes traditional clothing and does not denote a specific place or location, so it is classified as 'no'.",no,"The phrase 'rahvarõivastes' is not an adverbial of place because it describes clothing or attire, not a location.",,,,no,no,no,no,no
