sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat
746692,1190115,22,juhatama,,all,ots,otsale,"Töötus , kodutus , rahanappus , alkoholi- või uimastisõltuvus , oskamatus eluga toime tulla on hädad , mis tihti kuritegeliku tee otsale juhatavad .",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
12773510,20432789,1,aitama,,ad,Hamre,Hamrel,"Hamrel ja Larsenil on aidanud kohaneda juba mullu Florasse tulnud rahvuskaaslane Kim Solberg , kes jalaluumurru järel Eestis vormi taastab .",,,,,,,yes,no,no,no,no,no,no,A,a_n50
7584991,12172559,16,suurenema,,all,tund,tunnile,"2002.aastal jõustuva uue TPS-i  137  kohaselt suureneb ületundide piirnorm seniselt 200 tunnilt aastas 576 tunnile aastas , mis on Euroopa riikidega võrreldes täiesti erandlik regulatsioon .",,,|T|AT|ET|LT|ST|AET|ALT|AST|ELT|LST|,DURATION,,,no,no,no,no,no,no,no,T,a_n50
3445086,5546809,18,ähvardama,,all,mis,millele,"Kuigi Ülemiste järve , mis on tallinlaste joogivee allikas juba 14. sajandist , piirab osaliselt võrkaed , millele kinnitatud ähvardavad keelusildid peaks kõik nõrga närvikavaga inimesed meetrite taha peletama , võib aiatagusest keelutsoonist siiski leida hulgaliselt olmeprügi , kalameeste sissetallatud radu ja piduliste lõkkeplatse .",,,,,,,no,no,no,no,no,no,no,,a_n50
11634627,18624824,3,seisma,ees,ad,konstruktor,konstruktoritel,"Nii seisis konstruktoritel ees ülesanne luua käepärane mahtuniversaal , mille saab kiiresti ja lihtsalt muuta kas kahe- või viieistmeliseks autoks ning vastupidi .",,,,,,,yes,no,no,no,no,no,no,A,a_n50
6790422,10924519,13,kujunema,välja,ad,korter,korteritel,"Kiire kasu eesmärgil tehtavate kinnisvaratehingute aeg on suuremates linnades möödas , kuna korteritel on tänaseks välja kujunenud kindel hinnatase .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,no,no,no,no,,a_n50
5167719,8290682,3,elama,,all,käsipall,käsipallile,Ta elab käsipallile .,,,,,,,no,no,no,no,no,no,no,,a_n50
2866035,4596055,10,tahtma,,el,kaks,kahest,"Pistsin nina sisse mitmele kontserdile , lähemalt kirjutada tahaks kahest .",,,,,,,no,no,no,no,no,no,no,,a_n50
3136608,5036529,6,vaatama,mööda,el,oht,ohtudest,Linnaarendajad vaatavad Luksi sõnul tihtipeale ohtudest mööda .,,,,,,,no,no,no,yes,no,yes,no,L,a_n50
11821219,18919200,4,takistama,,ad,Watson,Watsonil,Hoss takistab Waldo Watsonil enesetappu sooritamast .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n50
3317237,5334402,13,väitma,,el,aeg,ajast,"Nõnda väitis endine USA rahandusminister Paul O'Neill oma esimeses intervjuus ajast , mil ta oli Valge Maja Insaider .",,,,,,,no,no,yes,no,no,no,no,T,a_n50
13736725,21932636,16,täitma,,all,kaup,kaubale,"Lõikes 1 nimetatud kaupa võib toll müüa ainult tingimusel , et ostja täidab viivitamata formaalsused kaubale tollikäitlusviisi määramiseks .",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
5074409,8144585,4,pöörama,,all,autosportlane,autosportlastele,Üldse on soomlastest autosportlastele fortuuna vist selja pööranud : eelmise aasta WRC-meister Marcus Grönholm on teeninud täpselt sama palju punkte kui Mika : 4 tükki .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
15388200,24037219,48,kartma,,all,luure,luurele,"( NB ! ma räägin sellest , mis viimase 3 kuu jooksul ekraanilt vastu vaatab !! ) Kui sõjanduse termineid kasutada , siis ma ütleks , et ma ei karda luurele minna ei ateisti , materialisti , kommunisti , budisti ega paljude teistega , kuid ma kardan luurele minna nn südameusulisega .",,,,,,,no,yes,no,no,no,no,no,E,a_n50
12178097,19497807,6,kuluma,,ad,Tonkov,Tonkovil,Sõiduks Santarcangelost San Marinosse kulus Tonkovil aega 31 .,,,,,,,yes,no,no,no,no,no,no,A,a_n50
4542280,7301106,4,ennustama,,all,Kesk-Euroobas,Kesk-Euroopale,Euroopa Komisjon ennustab Kesk-Euroopale tugevat kasvu,,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,no,no,no,yes,no,yes,no,L,a_n50
13382333,21406438,19,hakkama,,abl,sihtasutus,sihtasutuselt,"Jaan Ruus leiab : "" On täiesti loomulik , et stuudiod valmistavad projekte ette , aga kui nad sihtasutuselt hakkavad raha tahtma , peab projekt olema ette valmistatud .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,no,no,no,yes,no,yes,no,L,a_n50
16385584,25327322,17,takistama,,el,asutus,asutusest,"Kui isiku üleandmist lõikes 1 ettenähtud tähtaja jooksul takistavad artikli 10 lõikes 1 märgitud asjaomasest pädevast asutusest olenematud asjaolud , teatab mainitud pädev asutus sellest teisele pädevale asutusele .",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
13055351,20889691,10,kujutama,,el,kesklinn,kesklinnast,Ei kujutaks kuidagi lätlaste poolt palavalt armastatud Riia vabadussammast kesklinnast eemal .,,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,a_n50
2463311,3948867,7,hoidma,eemale,el,riigihange,riigihankest,"Suuremad mööblifirmad hoiavad sihtasutuse Eesti Geenivaramu riigihankest eemale , viidates vaba konkurentsi piiratusele .",,,,,,,no,yes,no,no,no,no,no,E,a_n50
11135553,17839480,7,valima,,all,värvitoon,värvitoonile,Valige seinavärvide seast sobiv vastavalt soovitavale värvitoonile ja läikeastmele ning ruumi kasutusotstarbele .,???,,,,,,no,no,no,no,no,no,no,,a_n50
10707347,17158143,2,suutma,,el,kohv,kohvist,Kuumast kohvist jäätise ja riivitud shokolaadiga suudavad vähesed ära öelda .,,,,,,,no,no,no,yes,no,yes,no,L,a_n50
1669713,2658712,4,tuginema,,all,intervjuu,intervjuudele,"Raamat tugineb hulgale intervjuudele Lewinskyga , kes pärast skandaalse armuloo avalikuks tulekut on avalikkuse eest varju tõmbunud .",,,,,,,no,no,no,no,yes,yes,no,L,a_n50
13975017,22247208,10,olema,vaja,all,diiler,diileritele,"Just seetõttu on vaja pikemaid , reaalseid vanglakaristusi just diileritele ja sellisest ettepanekust lähtub ka Res Publica parandusettepanek karistusseadustikku .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
16187050,25100288,8,koostama,,el,territoorium,territooriumidest,"( 3 ) Vabariigi Valitsus koostab nimekirja territooriumidest , mida ei loeta madala maksumääraga territooriumideks , olenemata lõigetes 1 ja 2 sätestatust .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,a_n50
4293655,6908231,2,eelistama,,all,diskomuusika,diskomuusikale,Eestimaisele diskomuusikale eelistab ta välismaist .,,,,,,,no,no,no,no,no,no,no,,a_n50
4762638,7648046,22,lõpetama,,all,ohvitser,ohvitseridele,President Arnold Rüütel andis riigikaitse kõrgeima juhina 14. novembril kätte esimesed tunnistused ja akselbandid kindralstaabi kursused ja kõrgemate staabiohvitseride kursused lõpetanud ohvitseridele .,???,"Arnold Rüütel andis riigikaitse kõrgeima juhina kätte esimesed tunnistused ja akselbandid.
See toimus 14. novembril.
Tunnistused ja akselbandid anti ohvitseridele.
Ohvitserid olid lõpetanud kindralstaabi kursused.
Ohvitserid olid lõpetanud kõrgemate staabiohvitseride kursused.",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
5923276,9508816,5,kuuluma,,ill,Sydney,Sydneysse,"Võistupurjetamise teisel etapil Kaplinnast Sydneysse pikka aega keskmike hulka kuulunud jaht leidis soodsa tuule ja ületas kahel päeval järjest regati kiirusrekordi , teatas Spornet .",???,"Võistupurjetamise teine etapp toimus Kaplinnast Sydneysse.
Spornet teatas midagi.
Pikka aega keskmike hulka kuulunud jaht leidis soodsa tuule.
Jaht ületas kahel päeval järjest regati kiirusrekordi.",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,yes,no,no,no,no,no,E,a_n50
4214160,6781978,10,kindlustama,,all,soovija,soovijaile,""" Eesti Terviserajad projekti raames valminud rajavalgustus kindlustab igale soovijaile jõukohase liikumisvõimaluse just õhtutundidel .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
8665074,13902620,11,avaldama,,el,kõrgharidus,kõrgharidusest,13. jaanuari “ Postimehes ” avaldas professor Vello Kukk mõtteid kõrgharidusest .,,,,,,,no,no,no,no,yes,yes,no,L,a_n50
14313314,22722084,2,vaimustuma,,el,kokakunst,kokakunstist,"Dietrichi kokakunstist vaimustusid režissöör Joseph von Sternberg , Jean Gabin , Erich Maria Remarque , Maurice Chevalier ja paljud teised tolle aja tuntud isiksused .",,,,,,,no,no,no,no,no,no,no,,a_n50
13984631,22261964,4,olema,vaja,ad,Juventus,Juventusel,"Kuigi edasipääsu kindlustanud Juventusel polnud vaja eile pingutada , lubas prantslasest kaitsja Lilian Thuram , et Itaalia meeskond võtab kohtumist tõsiselt .",,,,,,,no,no,no,no,yes,yes,no,L,a_n50
10705219,17154800,25,seadma,,all,kursus,kursustele,"See , kel pendel tuurid üles võttis ( tasub teada , et 95% inimestest hakkab see seadeldis näppude vahel tööle ) , seadis sammud kursustele .",,,,,,,no,yes,no,no,no,no,no,E,a_n50
17575893,26930496,6,vastama,,all,abitaotlus,abitaotlusele,Taotluse saanud lepinguosalise tolliamet vastab abitaotlusele võimalikult kiiresti .,,,,,,,no,no,no,no,no,no,no,,a_n50
8630505,13846789,7,tooma,,all,Piusa,Piusale,"Kõiki kooli töötajaid toob hommikul Petserist Piusale tööle kooli auto , auto viib nad õhtul ka tagasi .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n50
1827403,2908846,16,toetuma,,all,informatsioon,informatsioonile,""" Tasakaalukalt valida saab Eesti kodanik üksnes siis , kui ta oma otsuses toetub ausale informatsioonile .",,,,,,,no,no,no,no,yes,yes,no,L,a_n50
1165217,1851259,10,hääletama,,all,tuumajaam,tuumajaamale,Ajalehes Taloussanomat avaldatud küsitlustulemuste kohaselt hääletaks Loviisa ja Olkiluoto tuumajaamale lisaks kolmanda jaama ehitamise poolt 88 saadikut ja 74 oleks vastu .,???,"Küsitlustulemused avaldati ajalehes Taloussanomat.
Küsitluse kohaselt toetaks 88 saadikut kolmanda tuumajaama ehitamist.
74 saadikut oleks kolmanda tuumajaama ehitamise vastu.
Kolmas tuumajaam oleks lisaks Loviisa ja Olkiluoto tuumajaamadele.",,,,,no,no,no,yes,no,yes,no,L,a_n50
1447932,2304408,3,vihjama,,all,hankimine,hankimisele,"Uue auto hankimisele vihjasid pärast hooaja lõppu ka Aleksander Käo ja Aare Ojamaa , paraku pole plaanid veel täitunud .",,,,,,,no,yes,no,no,no,no,no,E,a_n50
14266093,22646538,14,mahtuma,,el,võtteplats,võtteplatsist,"Lisaks hiiglaslikule stuudiole , kuhu mahub nii enamik "" Kodu keset linna "" võtteplatsist kui ka terve "" Kes tahab saada miljonäriks ? "" salvestuspaik , kasutatakse ka lähedalasuvaid pisemaid ruume ja isegi koridori .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,a_n50
8252042,13239435,2,koostama,,el,käsitööõpetaja,käsitööõpetajast,Koostasime käsitööõpetajast siseministrile nimekirja selle nädala kõige jubedamatest saatepäevadest .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
9279797,14909378,2,ajama,,all,liigsöömisele-joomine,liigsöömisele-joomisele,"Mitte liigsöömisele-joomisele , see ajab asja hullemaks .",,,,,,,no,no,no,no,no,no,no,,a_n50
2203865,3523972,13,avaldama,,el,lapsetoetus,lapsetoetustest,Oviiri parteikaaslane Keskerakonnast Olev Raju avaldas hiljuti toetust Aino Järvesoo ideele 1000-kroonisest lapsetoetustest .,,,,,,,no,no,no,yes,no,yes,no,L,a_n50
11219988,17977123,8,kavandama,,all,eraõppeasutus,eraõppeasutustele,Järgmiseks õppeaastaks kavandab riik tellimuse esitamist ka eraõppeasutustele .,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,no,no,no,yes,no,yes,no,L,a_n50
14514372,22952936,11,jääma,maha,el,erakanal,erakanalist,Lätis on riiklik TV ammu oma esikoha kaotanud ja jääb erakanalist LNT pikalt maha .,,,,,,,no,no,no,yes,no,yes,no,L,a_n50
10150657,16285436,5,tekkima,,ad,Berglund,Berglundil,Esimesed kontaktid Eestiga tekkisid Berglundil kümne aasta eest tänu kohtumisele toonase Eesti Evangeelse Luterliku Kiriku Tartumaa praosti Harald Tammuriga .,,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,yes,no,no,no,no,no,no,A,a_n50
10399586,16683528,20,kandma,,all,liider,liidritele,"Palusalu-turniiri tasus siiski jälgida , leidis Põlluste , sest kaasa tegi ka mitmeid soomlasi , kes lähitulevikus võiksid omamaistele liidritele kanna peale astuda .",vigane verb,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
2232608,3571733,7,piiskama,,el,varu,varudest,"Ei iial , siis piisanuks tema varudest küll ja küll !",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
8902336,14309789,8,vajama,,all,Saaremaa,Saaremaale,Nii vajab Saaremaa ja tegelikult kogu Eesti Saaremaale ilmselt süvasadamat .,,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n50
2004977,3198839,13,leidma,,all,ebameeldivus,ebameeldivustele,"Teadvustades endale ja lähedastele probleemi ning pöördudes arsti poole , leiate lahenduse ebameeldivustele ja võite taas elada täisväärtuslikku elu .",,,,,,,no,no,no,no,no,no,yes,S,a_n50
9973816,15998302,3,õnnestuma,,all,nuhk,nuhkidele,Tänu headele nuhkidele õnnestus sakslastel paljastada palju prantsuse vastupanuliikumise tegelasi ja teiselt poolt rindejoont saadetud luurajaid .,???,,,,,,yes,no,no,no,no,no,no,A,a_n50
7273939,11693204,4,kaugenema,,el,sünniaasta,sünniaastast,Lauljad on oma sünniaastast märkamatult kaugenenud .,,,|T|AT|ET|LT|ST|AET|ALT|AST|ELT|LST|,,time,,no,no,yes,no,no,no,no,T,a_n50
19647597,29217578,8,teadma,,abl,spets,spetsilt,Silent_Trigger: ma n6kse ei tea nii spetsilt,???,,,,,,no,no,no,no,no,no,no,,a_n50
8139755,13065980,5,sillutama,,all,aafriklane,aafriklasele,Poolakast paavst sillutas teed aafriklasele,,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
161230,268308,7,pühendama,,all,kahtlustus,kahtlustusele,"Kaarel Tarand pühendab ohtralt ruumi skisofreenilisele kahtlustusele , nagu oleksid ETV ja Eesti Raadio üritanud rünnata trükiajakirjandust , aidates “ lobbytööga ” läbi suruda viimatist käibemaksuseaduse parandust .",,,,,,,no,no,no,no,no,no,no,,a_n50
6751914,10861921,1,puuduma,,ad,Christensen,Christensenil,"Christensenil puudub küll erialane haridus , aga seda korvab mitu aastat tehtud uurimistöö .",,,|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n50
1229156,1954759,4,kavatsema,,all,saneerimine,saneerimisele,Vaatamata vaevaliselt kulgenud saneerimisele kavatseb Hansapank Ühinenud Meiereid lähima aastaga müügikõlbulikuks muuta .,???,,,,,,no,yes,no,no,no,no,no,E,a_n50
12051094,19290652,14,mõtlema,,el,kaks,kahest,"Võõrsil viik Lätiga pole ju halb tulemus , aga vähemalt esialgu mõtlen kaotatud kahest , mitte saadud ühest punktist , » teatas Lätiga 2 : 2 viigistanud Eesti jalgpallikoondise kapten Mart Poom .",,,,,,,no,no,no,no,no,no,no,,a_n50
15686620,24476905,7,vedama,,ad,60.,60ndatel,"Meil oli oma punt , kellega 60ndatel tõuloomi vedasime .",,,|T|AT|ET|LT|ST|AET|ALT|AST|ELT|LST|,DATE,,,no,yes,no,no,no,no,no,E,a_n50
762880,1215945,21,kanduma,,all,kanal,kanalile,"Olukorras , kus pea iga päev tuleb juurde uusi , üha spetsialiseeritumaid telekanaleid , kandub rõhk üksikult terviklikult saatelt üle kanalile kui temaatilisele tervikule .",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
13714227,21913276,13,pelgama,,el,bürootöötaja,bürootöötajaist,"Kasulike näpunäidete loetelu otsustati koostada , kui selgus , et 76percent ; bürootöötajaist pelgab iga-aastast asutuse jõulupidu .",???,,|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50
6086715,9770366,23,tähistama,,all,Baltimaa,Baltimaadele,"Vaid niimoodi saab võimalikuks kolme Balti riigi ja Venemaa vaheline leppimine , väitis Pflüger , kinnitades , et 9. mai ei tähista Baltimaadele mitte ainult natsionaalsotsialistide diktatuuri lõppu , vaid ka N Liidu okupatsiooni jätkumist .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,,LOC,no,no,no,yes,no,yes,no,L,a_n50
13842300,22071703,37,vihjama,,all,hõivatus,hõivatusele,"« Kui proovisaal jääb mitmel päeval tühjaks , siis on see ikka traagika ja mul ei ole praegu selget retsepti , kuidas sellest asjast jagu saada , » vihjab TV3 programmijuht Jüri Pihel näitleja Jan Uuspõllu hõivatusele , proovide ärajäämisele ja sellest johtuvalt ka saate « Jan E. Uuspõld show » arenguruumile .",,,|S|AS|LS|ST|AST|LST|,,state,,no,no,no,no,no,no,yes,S,a_n50
14283627,22675500,12,jaguma,,ad,võim,võimul,"Justiitsminister on maha saanud eelnõuga , mille kohta jagub kriitikat kohalikul võimul ning tavakodanikul , loodan südamest , et tegemist oli lihtsalt mõne ametniku soperdisega , millele ministrihärral polnud aega pilku peale visata ning nüüd katsub ta seda tagantjärele natuke õigustada , et siis maha kanda .",,,,,,,no,no,no,no,no,no,no,,a_n50
7499427,12039212,7,tegema,välja,el,veski,veskist,"Sõnaga , Mart teeb ettevalmistusi hobuse veskist välja toomiseks .",verbi probleem?,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,a_n50
4517676,7262381,2,maalima,,el,aasta,aastast,"1976. aastast , mil te 25-aastasena Kalevis kanda kinnitasite , maalib koguteos "" Korvpall "" üsna masendava pildi : "" 1976. aasta meistrivõistluste eel ei oleks tahtnud küll meie esindusmeeskonna treenerite ( Sokk , Kullam , Krevald ) nahas olla .",???,"Kalev on korvpalliklubi.
Te kinnitasite Kalevis kanda 1976. aastal, kui olite 25-aastane.
Koguteos „Korvpall” maalib üsna masendava pildi.
1976. aasta meistrivõistluste eel oli olukord raske.
Treenerid olid Tiit Sokk, Kullam ja Krevald.
Nende treenerite rollis ei oleks tahtnud olla.",|T|AT|ET|LT|ST|AET|ALT|AST|ELT|LST|,DATE,,,no,no,yes,no,no,no,no,T,a_n50
4618136,7422306,2,jääma,,all,Paldiski,Paldiskile,""" Paldiskile jääks ka 81 miljonist väheks , "" lausus Klaassen .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n50
5448705,8735449,6,mõtlema,,el,NATO,NATO-st,Vaid kaks protsenti küsitletuist mõtleb NATO-st positiivselt .,,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,organisation,ORG,no,no,no,yes,no,yes,no,L,a_n50
14094345,22442272,5,mõtlema,,el,eemalejääja,eemalejääjatest,"Aga ma ei mõtle eemalejääjatest , see ei aita .",,,,,,,yes,no,no,no,no,no,no,A,a_n50
932545,1485045,7,kavatsema,,all,osaline,osalisele,"Tallinna linnavalitsus kavatseb ühele pealinna võimuliidu osalisele , vene valimisliidule Rahva Usaldus lähedalseisva firmaga AS Rukon sõlmitud pikaajalise rendileppe ohvitseride majas lõpetada ning edaspidi hakkab hoonet haldama linna haridusamet .",,,,,,,no,no,no,no,no,no,no,,a_n50
5462828,8758527,6,suunama,,all,laienemisstrateegia,laienemisstrateegiale,Vastavalt Nizza tippkohtumisel vastu võetud laienemisstrateegiale suunab läbirääkimisi iga kandidaadi edusammudel põhinev diferentseerimine .,,,,,,,no,no,no,no,no,no,no,,a_n50
6618757,10651089,13,vaimustuma,,el,käsi,kätest,"Olles ise põgusalt suvel meie juures peatunud ja vaimustunud massöör Tiiu osavatest kätest , andis noormees lubaduse , et esimesel võimalusel tuleb ta Tahevasse tagasi ja toob kaasa hea muusiku .",,,,,,,no,no,no,no,no,no,no,,a_n50
7922318,12691785,58,puhastama,,el,silm,silmast,"Lõikasin , Tallinnfilmi rekviisiitide laost laenatud frakk seljas , pikkade aednikukääridega naks ja naks hänna poole lühemaks , seejärel viskasin looga üle kronu turja , surusin ülestõstetud põlve vastu rangi , sikutasin rihmad koomale , kinnitasin rinnuse ja sedelga , sidusin aisad kinni , kammisin harjaga kaeramootori tagumendile maleruudustiku , lükkasin rauad suhu , puhastasin loomal rähma silmast ja juhaidii-aidaa !",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
12249114,19609636,1,mõtlema,,el,eriala,Erialadest,"Erialadest olen mõelnud haldusjuhtimisele , usun , et selline organiseeriv töö sobib mulle .",,,,,,,no,no,no,no,no,no,no,,a_n50
4497064,7230832,5,pruukima,,ad,loom,loomadelgi,"Ja mäng ei pruugi loomadelgi olla vaid selleks , et õppida keskkonnas paremini toime tulema .",,,,,,,yes,no,no,no,no,no,no,A,a_n50
8929949,14354195,4,pettuma,,in,otsesaade,otsesaadetes,"Olen alati pettunud otsesaadetes , milles ainult moepärast korraldatakse otseliin vaatajatega .",,,,,,,no,yes,no,no,no,no,no,E,a_n50
6190913,9940930,21,käima,üle,el,pekk,pekist,"Kahtlen , kas mitte need helbed mu pekki lihtsalt pehmeks ei teinud , et püksid ikka kenasti jalga mahuks , pekist üle käiks .",,,,,,,no,no,no,yes,no,yes,no,L,a_n50
3071177,4929476,4,tulema,,abl,Iirimaa,Ii-ri-maalt,"Se-ni ei ole Ii-ri-maalt amet-lik-ke sig-naa-le võima-li-ke pii-ran-gu-te koh-ta tul-nud , ise-gi sel-lis-te kit-sen-dus-te koh-ta , mis puu-du-ta-vad toi-me-tu-le-ku-toe-tu-si .",,,|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n50
14613052,23078795,4,algama,,all,aktsiaturg,aktsiaturule,Oktoober algas Venemaa aktsiaturule küllalt korralikus kasvutempos .,,,,,,,no,no,no,yes,no,yes,no,L,a_n50
1139743,1810822,17,tahtma,,el,kadedus,kadedusest,""" Õhulaevadest "" näevad muhameedliku "" kuningas La-lo "" sõdurid , milline heaolu valitseb Sambalas ja kadedusest tahavad ka seda vallutada .",,,,,,,no,no,no,no,no,no,yes,S,a_n50
10630003,17037397,5,vaatama,mööda,el,huvi,huvidest,Ometi vaatasid nad oma huvidest mööda ning otsustasid tarbijaid informeerida .,,,,,,,no,no,no,no,no,no,no,,a_n50
