sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,classification,explanation,classification2,explanation2,timex_tag,ekilex_tag,ner_tag
563748,891673,1,olema,vaja,ill,klubi,Klubisse,"Klubisse oli vaja tuua dünaamikat , koosseisu uuendamise oleks pidanud ette võtma juba eelmise aasta lõpul , "" põhjendas Pohlak otsustavaid samme .",yes,,yes,,,,
3413093,5493339,7,suunduma,,el,Rakvere,Rakverest,Kõik teelt välja sõitnud autod suundusid Rakverest Haljala poole ja libisesid pärast kurvi mustal jääl paremale teepervest alla .,yes,,yes,,,location,ORG
2935745,4706863,22,ringlema,,in,sfäär,sfääris,"Kuna olen naftat puurinud ja geoloogilistel ekspeditsioonidel käinud , kõik mu noorepõlve aastad on ju rännakute rõõmud , siis olen selles sfääris ringelnud .",no,"The phrase 'sfääris' was classified as not a location because it refers to a metaphorical sphere of activity or domain, not a physical or geographical location.",yes,,,,
9623819,15445097,16,hakkama,,ill,sisu,sisusse,"See oli aeg , kus raamatuhuviline poest kõik ilmunud uudiskirjanduse koju tassis ja alles siis sisusse hakkas süvenema .",no,"The phrase 'sisusse' refers to content or substance of something, not a physical location.",no,"The phrase 'sisusse' was classified as 'no' because it refers to delving into the substance or content, not a physical location or place.",,,
14726226,23200009,8,võimutsema,,in,kohtumine,kohtumises,"Uued , ründaja segamist takistavad reeglid võimutsesid kohtumises Miami-Detroit , kus kodumeeskonna algviisiklastest suutis vaid Tim Hardaway teiseks lisaajaks kuue veaga väljalangemist vältida .",no,"The word 'kohtumises' refers to an event or a meeting, not a physical geographic location.",yes,,,event,
3450762,5556207,11,varastama,,el,Iraak,Iraagist,"BAGDAD , 25. oktoober ( EPLO ) - Kurjategijad varastasid Iraagist al-Qaqa ladudest 40 autokoormat eriti tugevat lõhkeainet , seda on on kokku 380 tonni .",yes,,yes,,,location,LOC
2136237,3412279,28,saama,,adit,Riia,Riiga,"Meidki saadeti klassiga paari maja läbi kammima , kõik koolilapsed käisid sedasi politseile abiks , ja lõpuks Reaali-poisid leidsidki ta üles ja said selle eest preemiaks ekskursiooni Riiga .",yes,,yes,"The phrase 'Riiga' indicates a destination or location to which the excursion occurred, making it an adverbial of place.",,location,LOC
8391251,13447624,14,kiirustama,,adit,garaazh,garaazhi,"Kuulanud ära Evald Mikkeli politoloogia põhikursuse loengu , kiirustasid noormehed ühte Karlova linnaosa garaazhi , kus trükkal plakateid suurformaadis välja trükkis .",yes,,yes,"The phrase 'garaazhi' specifies a location where the event (trükkal plakateid suurformaadis välja trükkis) took place, classifying it as an adverbial of place.",,,
2780022,4458263,1,olema,,ill,Jordaania,Jordaaniasse,"Jordaaniasse spordilaagrisse teel olnud 15 idamaiste võitluskunstide meistrit rööviti eelmise aasta mais Bagdadi lähistel Anbari provintsis , vahendab BBC .",yes,,yes,,,location,LOC
7025222,11285050,9,astuma,sisse,ill,Karula,Karulasse,"Kui peaminister veel endises ametis olles Viljandimaad külastades Karulasse sisse astus , sealsete raske puudega hoolealustega tehtava töö keerukusest , töötajate madalatest palkadest ning hoolekandeasutustele järjest lisanduvate euronõuete täitmise võimatusest napi riigifinantseerimise juures ülevaate sai , olid tema sõnad lahkudes : teeme , mis suudame .",yes,"The phrase 'Karulasse' refers to a specific location, Karula, which is classified as a location.",yes,,,location,LOC
18769256,28358862,8,valguma,,all,klavjatuur,klavjatuurile,"Pühi lõug puhtaks , kuidu valgub ila klavjatuurile , siis on jama kui palju",yes,,yes,,,,
1342513,2134732,5,laienema,,adit,lastekirjandus,lastekirjandusse,See atmosfäär laienes ka lastekirjandusse .,no,"The phrase 'lastekirjandusse' refers to children's literature, which is a domain or field, not a location, so it was classified as 'no'.",yes,,,,
18455477,27960385,3,jõudma,tagasi,el,korea,Koreast,Üleeile jõudis Koreast koju tagasi Rahvusvahelisel Informaatikaolümpiaadil ( IOI ) Eestit esindanud võistkond .,yes,,yes,,,state,LOC
774529,1235194,9,sadama,,in,California,Californias,"Näiteks leidis ta , et kuigi sel ajavahemikul Californias kõvasti sadas , muutsid eelmised El Niñod sealse ala eriliselt sademetevaeseks .",yes,,yes,,,location,LOC
14784788,23257964,11,pöörduma,tagasi,adit,riik,riiki,"( 3 ) Pagulasele , kes pöördub tagasi oma kodakondsusjärgsesse riiki , alalisele asukohamaale või asub ümber muusse riiki , võib Vabariigi Valitsuse poolt kehtestatud tingimustel ja korras maksta riigieelarvest ühekordset toetust ulatuses , mis korvab täielikult või osaliselt tema reisikulud .",yes,"The phrase 'riiki' refers to a country, which is a physical location.",yes,,,,
10034033,16096960,26,voolama,välja,el,kest,kestast,"Paar tundi tules soojenenud ja siis lõhkenud mürsk oleks eridemineerijate hinnangul võinud veelgi traagilisemaid tagajärgi põhjustada , kuid õnneks oli osa lõhkeainet juba enne plahvatust kestast välja voolanud .",no,"The phrase 'kestast' refers to a shell or casing and is not a location, so it was classified as 'no'.",yes,,,,
1819927,2896953,9,andma,,ill,EMU,EMU-sse,Samas annab ka Euroopa Rahandusinstituut Frankfurdis oma hinnangu EMU-sse pürgijatele .,no,The phrase 'EMU-sse' was classified as 'no' because it refers to a monetary union (European Monetary Union) rather than a physical location.,yes,Classified as adverbial of place ('yes') because 'EMU-sse' specifies a destination related to the action of striving or aspiring.,,,ORG
15944895,24802612,5,kaduma,,ill,poliitik,poliitikutesse,Kõigepealt kadus Soomes usk poliitikutesse .,no,"‘poliitikutesse’ was classified as not a location because it refers to a group of people (politicians), not a geographic place.",yes,Classified as adverbial of place ('yes') because 'poliitikutesse' indicates the direction or focus of the loss of faith.,,alive,
11931716,19093095,11,röövima,,el,mõis,mõisast,Neli silmapaistmatult riides meest röövisid Briti suurima maaomaniku hertsog Buccleuchi mõisast Šotimaal Leonardo da Vinci hindamatu maali « La Madonna dei Fusi » ( « Värtnamadonna » ) .,yes,"The term 'mõisast' refers to a specific physical location or estate, indicating where the event occurred.",yes,,,location,
1330898,2115757,4,sulgema,,adit,kodu,koju,"Konflikti järel end koju sulgenud Marjak andis end politsei kätte alles pärast tunde kestnud läbirääkimisi , milleks toodi Tallinnast kohale ka politsei eriüksus K.",yes,,yes,,,location,
1880365,2995444,21,kihutama,,ill,kombits,kombitsaisse,"Loomulikult sobib ta paari kapten Finneganiga ( Treat Williams ) , kes koos kahaneva smugeldajate kambaga vähemalt 100 000 kuuli koletise kombitsaisse kihutab .",no,"The word 'kombitsaisse' refers to tentacles, which are part of a creature and not a geographical or physical location, so it is classified as 'no'.",yes,,,,
6413807,10311036,5,kohama,,in,nõukogu,nõukogus,""" Ma pole haigekassa nõukogus kohanud piisavalt tahet näha ravikindlustust pikas vaates .",no,"The term 'nõukogus' refers to a board or council, which is an organizational entity, not a geographic location, so it is classified as 'no'.",yes,,,location,
6124980,9830899,35,naasma,,all,kallas,kaldale,"Pärnu häirekeskus teatas pühapäeval kella 12.30 ajal Pärnu piirivalvepiirkonna korrapidajale , et Varbla vallas Muriste külas Avanina poolsaarel seisab Toyota Hiace'i väikebuss , millega sõitnud kaks meest läksid laupäeva õhtul merele ega naasnud enam kaldale .",yes,,yes,,,location,
10703914,17152679,7,jalutama,,in,finaal,finaalis,"Võit tuli hoolimata sellest , et finaalis jalutas ta laval väänatud jalaga .",no,"The word 'finaalis' refers to an event or stage in a competition, not a specific physical location.",yes,,,,
11500261,18420002,13,investeerima,,ill,elu,elusse,"Kaalujälgijate lugusid kuulates jääd isegi uskuma , et need inimesed tõesti investeeerivad elusse ja tulevikku .",no,The phrase 'elusse' refers to life in general and not a specific location.,yes,,,,
10023273,16079309,4,jätkama,,ill,ettevõte,ettevõtteisse,"Välisinvestorid jätkavad Eesti ettevõtteisse investeerimist samasuguse hooga kui mullu , mil välisinvesteeringuid tehti Eestisse enam kui 5 miljardi krooni eest .",no,"The phrase 'ettevõtteisse' refers to businesses or companies rather than a location, so it is classified as 'no'.",yes,,,,
16259691,25183000,36,tooma,tagasi,ill,riigieelarve,riigieelarvesse,"Kas komisjonis tuli ka jutuks selline temaatika , et kui mina saan tasulise arstiabi kasutamisel maksusoodustust , siis arsti sissetulek suureneb ja tema maksab minu raha pealt jällegi tulumaksu , mis toob tulumaksu jälle uuesti riigieelarvesse tagasi , aga selle tulemusel ei ole minu n-ö tulumaksuga maksustatav raha kulutatud mitte hilpude peale , vaid õilsal eesmärgil , tervise parandamiseks ?",no,"The phrase 'riigieelarvesse' was classified as 'no' because it refers to the state budget, not a location.",yes,"The word 'riigieelarvesse' indicates direction towards the state budget, which is a location in an abstract sense, and therefore, it is classified as an adverbial of place.",,,
1670991,2660879,7,puhkema,,in,Bangkok,Bangkokis,"23. veebruar 1997 : Tuli puhkes Bangkokis 36korruselises Presidendi tornis , kus asusid hotell , ostukeskus ja kontorid ; hukkus kolm inimest , hävisid hoone VII-X korrus .",yes,,yes,,,location,LOC
17186422,26387717,33,saama,,adit,Powercolor,Powercolori,"Esmalt panin monitori VGA auku ja kaasasolnud plaadilt driverid peale , pilt imelikult väike , virvendab kui krt ( vaatamata sellele , et refresh kasvõi 200Hz keerata ) Sai installit drivereid nii Powercolori kui ka ATI saidilt ( powered by ATI ) kuid ei ss-gi , ikka sama .",no,"The phrase 'Powercolori' refers to a brand or company name, not a location.",no,The word 'Powercolori' refers to a specific brand and does not indicate location or place; hence it is not an adverbial of place.,,,PER
12495022,19999594,3,röövima,,in,Ida-Rootsi,Ida-Rootsis,Jaanuari alguses Ida-Rootsis kümne minutiga kahte panka röövinud ja kohe tabatud kaht eestlast kahtlustab kuningriigi politsei veel nelja panga tühjendamises .,yes,,yes,,,,LOC
366200,566404,3,väljuma,,abl,päike,Päikeselt,Samaaegselt väljub Päikeselt ka korpuskulaarne kiirgus ioniseeritud gaasi väljavoolu näol .,yes,,yes,,,,LOC
856237,1363642,11,jälgima,,in,Sydney,Sydneys,Mega jälgis eile ja täna Erki Noole heitlust olümpiakulla eest Sydneys ning hoidis talle pöialt .,yes,"The word 'Sydneys' is the name of a specific city, hence classified as a location.",yes,,,location,LOC
2109069,3366730,7,märatsema,,in,Antverpen,Antverpenis,Enne jõule aga märatsesid pagulastest noored Antverpenis .,yes,,yes,,,location,LOC
1868550,2975952,9,sõitma,,el,Bagdad,Bagdadist,"Eksperte saatvad diplomaadid ütlesid , et sõidavad esmalt Bagdadist 175 kaugusel asuvasse Tikritisse , mille lähedal sündis Saddam , ja seejärel Mosulisse , kus paikneb põhjapoolseim presidendipalee .",yes,,yes,,,location,LOC
5949656,9551192,18,laskma,maha,in,Pihkva,Pihkvas,"Esialgseil andmeil pole Pihkva miilits siiani suutnud tabada kurjategijaid , kes Everi ( 48 ) mullu mais Pihkvas maha lasid .",yes,,yes,,,location,LOC
11707740,18737038,17,vedama,,adit,angaar,angaari,"Kui ma uksest sisse astusin , sõitis raske masin Phantomi juurde ning vedas ta tehnilise kontrolli angaari .",yes,,yes,,,location,
7650753,12269706,6,pidama,,ill,kes,kellesse,"Kohustuslikult sisse toodud naiskolleeg , kellesse mõlemad armuma peavad , küündimatu metroojaamade esisolge , kellele koha näitamiseks tervelt poolteist tundi aega läheb , on võõrkehad .",no,"The word 'kellesse' indicates a direction or relationship rather than a physical location, so it is classified as 'no'.",no,"The phrase 'kellesse' refers to a person rather than a place, so it is not classified as an adverbial of place.",,,
5433203,8711293,17,omama,,in,ARK,ARK-s,""" Käis tihe koostöö , Kaljusaar sai autokooli sekretärina tunnistusi võltsida , Stolts omas kontakti Pärnu ARK-s , igaühel oli oma roll ja tööjaotus , "" ütles prokurör Hirvoja .",no,ARK-s refers to a specific institution and not a geographic or physical location.,yes,"The phrase 'ARK-s' specifies a particular place (Pärnu ARK), making it an adverbial of place.",,location,LOC
18502685,28019385,15,edenema,,in,teadus,teaduses,"Ja teha igal aastal teaduspoliitikas püstitatud ülesannete täitmisest vahekokkuvõte , kuidas edenevad asjad Eesti teaduses 21. sajandi alguses .",no,"The word 'teaduses' refers to science as a field of study, not a geographical or physical location.",no,"The phrase 'teaduses' refers to the domain of science rather than a physical location, so it is not classified as an adverbial of place.",,,
28796,49460,13,ronima,,adit,tipp,tippu,"Sama , nagu vastas üks kuulus mees , kes ronis Mount Everesti tippu : “ Sellepärast , et see oli seal .",yes,,yes,,,,
7059889,11345138,8,marssima,,ill,kajut,kajutisse,"Heitnud viimase pilgu ristlejatele , marssis ta kajutisse .",yes,,yes,,,location,
8768167,14071514,5,lähetama,,ill,Palma,Palmasse,Eesti lähetab XX suveuniversiaadile Palmasse 40 sportlast,yes,,yes,,,location,LOC
8369797,13411977,11,kostma,,el,kiri,kirjast,"Võimalik , et te seda praegu veel pole , sest kirjast kostab rohkem ahastust sel teemal , mida teie eakaaslased on juba saavutanud .",no,"The phrase 'kirjast' refers to a publisher or publishing house in this context, which is not a geographical location, so it is classified as 'no'.",yes,,,,
16530418,25490571,8,pidama,,in,Birmingham,Birminghamis,Arsenal ja United peavad kordusmängu 14 . aprillil Birminghamis .,?,?,yes,,,location,LOC
14844542,23341738,17,panema,,adit,folderites,folderitesse,"Ainuüksi EXIF infost on juba otsingul paljuabi , on programme , mis panevad selle järgi pildid folderitesse , lisavadfailinimele kellaaja järjenumbri jne .",no,"The phrase 'folderitesse' refers to virtual folders, which are not physical locations.",yes,,,,
11133350,17835850,17,pagema,,el,grupp,grupist,Olle elavnes esimest korda kolmanda vahefiniši eel ning pages koos Meelis Aasmäe ja rootslase Erik Erikseniga grupist veerand minuti kaugusele .,no,"The word 'grupist' refers to a group from which someone moved away, not a specific location.",yes,,,,
7050090,11326059,12,eksima,,ill,kelder,keldrisse,"Ta tahtis lisada , et nendele , kes eksivad liiga sügavale keldrisse , kuid ei saanud kuivade huulte vahelt rohkem sõnu välja pressitud .",yes,,yes,"The phrase 'keldrisse' indicates a physical location, making it an adverbial of place.",,location,
10970374,17571167,10,harjutama,,in,Göteborg,Göteborgis,"Alates esmaspäevast harjutab Tartu üks paremaid kergejõustiklasi taas Rootsis Göteborgis , kus eestlasele on loodud väga head treeningutingimused .",yes,,yes,,,location,LOC
1571753,2500765,9,õpetama,,in,Pärnu,Pärnus,""" Nüüd ma siis ütlesin , et õpetan Pärnus , Eesti suuruselt kolmandas linnas , "" lausus Järvi .",yes,"The word 'Pärnus' refers to a specific city in Estonia, making it a location.",yes,,,location,LOC
3569342,5747613,5,hakkama,,ill,maaeluprobleem,maaeluprobleemidesse,Sel aastal on suhtumine maaeluprobleemidesse heas mõttes muutuma hakanud .,no,"The phrase 'maaeluprobleemidesse' refers to rural issues rather than a specific location, so it is not classified as a location.",no,"The phrase 'maaeluprobleemidesse' refers to an abstract concept and does not indicate a physical location, so it is not classified as an adverbial of place.",,,
1840038,2929294,10,saama,,ill,Itaalia,Itaaliasse,Õnnetuseks sai kolmest Rodolfost parim nädal enne esietendust stipendiumi Itaaliasse .,yes,,yes,,,location,LOC
4565890,7338962,16,tellima,,el,autobaas,autobaasist,"Meistri sõnul peab ta õigemaks , et kogu riigiaparaat telliks autod ühest kohast - Riigikantselei autobaasist .",yes,,yes,,,location,
4303790,6924171,7,saama,,ill,Alanya,Alanyasse,"Vähetähtis polnud ka asjaolu , et Alanyasse saab otse lennukiga kolme ja poole tunniga ning lennu hindki on vastuvõetav .",yes,,yes,,,,LOC
602146,954526,2,tahtma,,adit,ER,ER-i,Peale ER-i tahab praeguse seisuga uudisteagentuuri ETA osta ka Läti uudisteagentuur LETA .,no,"The phrase 'ER-i' refers to an entity or organization and not a physical location, so it is classified as 'no'.",no,"The phrase 'ER-i' refers to an entity rather than a location, so it is not classified as an adverbial of place.",,,ORG
