sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_alive,is_time,is_event
5803677,9312058,25,lõpma,,in,tulemöll,tulemöllus,"Siis see juhtub - võimsa "" Turbatule "" laulu ajal süüdatakse tuleskulptuurid , metsa veerel paiskuvad taevasse leegijoad - Leigo järvemuusika finaal lõpeb lummavas tulemöllus .",,,,no,"The phrase 'tulemöllus' refers to a state or situation involving fire and chaos, not a physical location, so it is not adverbial of place.",no,no,no,yes
14610475,23075598,24,maksma,,abl,ainu,AINULT,"Kuid ma lähen lausa raevu , kui loen , või mulle siis raadiost pröögatakse , et see või teine asi ning teenus maksab AINULT . . . ! ! !",,,,no,"The word 'AINULT' indicates emphasis or limitation and not a location, so it is not adverbial of place.",no,no,no,no
6145423,9863922,12,kaduma,,all,vaktsiin,vaktsiinile,""" Vaktsineeritud inimesed põevad läkaköha tunduvalt kergemini , samuti on tänu vaktsiinile kadunud sellesse haigusesse suremus , "" nentis Tammai .",,,,no,"The phrase 'vaktsiinile' was classified as 'no' because it refers to the reason or cause related to vaccination, not a location or position, and hence is not an adverbial of place.",no,no,no,no
122044,204499,4,hukkuma,,ad,plahvatus,plahvatusel,01.12.95 Narva  Lõhkeseadeldise plahvatusel hukkus 17-aastane Ruslan ning üks inimene sai viga .,,event,,no,"The phrase 'plahvatusel' was classified as 'no' because it refers to the time or event of the explosion, not a place or location, and thus is not an adverbial of place.",no,no,no,yes
471812,740272,1,tellima,,abl,ehitusfirma,Ehitusfirmadelt,"Ehitusfirmadelt tellib kaitseministeerium uute kasarmute , staabihoonete ja sööklate ehitamise .",,,,no,"The phrase 'Ehitusfirmadelt' is classified as 'no' because it refers to the source or agent of the action (from whom the ministry orders), not a location.",no,no,no,no
12568074,20112816,11,nõudma,tagasi,abl,Eesti,Eestilt,"Eesti riik seljatas Helsingi linnakohtus Soome panga , mis nõudis Eestilt tagasi üheksa aasta eest antud pangalaenu .",,location,LOC,no,"The phrase 'Eestilt' refers to the origin or source of some action, not a specific location, hence it is not an adverbial of place.",no,no,no,no
15414128,24078702,7,ostma,,abl,hind,hinnalt,Hakkas uuesti 53kr maksma ja ostsin hinnalt järgmise nende toote Remontix .,,,,no,"The phrase 'hinnalt' refers to price or cost, not a location, so it is not an adverbial of place.",no,no,no,no
15796273,24610748,1,esinema,,el,Sensibiliseerum,Sensibiliseerumist,"Sensibiliseerumist toiduallergeenide ( munavalge- ja/või kollane ) suhtes esines 16 lapsel , neist 9 last olid tundlikud nii muna kui ka respiratoorsete allergeenide suhtes .",,,,no,"The phrase 'Sensibiliseerumist' represents a concept or state, not a location, therefore it is not an adverbial of place.",no,no,no,no
10021678,16076510,34,kinnitama,,el,allahindamine,allahindamisest,"Terepingi ennastohverdav sööst aga ei muuda olematuks Telekomi erastamisel ilmnenud tõsiseid valearvestusi ja vassimisi ega seda , et tänaseks börsil kujunenud hind kinnitab oponentide varasemaid väiteid Telekomi kui monopoolse äriühingu teadlikust või ebateadlikust allahindamisest .",,,,no,"The phrase 'allahindamisest' refers to a process or action and not to a specific location, so it is not an adverbial of place.",no,no,no,no
1401929,2229605,10,hoidma,kokku,all,maks,maksudele,Ka teistes kommuunides hoiavad sama lastearvuga pered tänu madalamatele maksudele kokku 28 000-36 000 krooni aastas .,,,,no,"The phrase 'maksudele' refers to taxes, which is not a location and thus not an adverbial of place.",no,no,no,no
19856516,29318004,7,andma,,adit,kepp,keppi,naga: kiisu miisu aga muidu keppi annad vä,,,,no,"The phrase 'keppi' refers to 'keppi' in phrasing, not indicating a location, so it is not an adverbial of place.",no,no,no,no
4658169,7485355,3,lõpetama,,all,tõus,tõusule,"Neljapäevasele 14,17 -protsendisele tõusule vaatamata lõpetas indeks nädala 2,54 protsendi suuruse tagasiminekuga .",,,,no,"The phrase 'tõusule' does not indicate a location but refers to a rise or increase, which is not categorized as an adverbial of place.",no,no,no,no
16514809,25469524,14,kasvama,,all,"94,6","94,6 -le","Autobensiin tuhandetes liitrites : 10 kuu keskmine on 27,0 , novembris see kasvas 94,6 -le ehk kasv ligemale 3,5 korda .",,,,no,"The phrase '94,6 -le' is not classified as an adverbial of place because it denotes a numerical value rather than a location or spatial reference.",no,no,no,no
18804875,28406948,5,eksima,,in,vastus,vastuses,"Jah , oma eelmises vastuses ma eksisin selles mõttes , et Reformierakond oli teinud oma ettepanekud eelnõu eelmise redaktsiooni kohta ja vastavalt nendele paragrahvinumbritele , mis seal olid .",,,,no,"The phrase 'vastuses' refers to a concept ('answer') and not to a location, so it is not adverbial of place.",no,no,no,no
16921747,26014252,3,nägema,välja,in,digikas,digikas,Hetkel näeb digikas küllaltki täpselt nii välja nagu sellel pildil .,,,,no,"The phrase 'digikas' is a colloquial term for a digital camera and does not refer to a location, so it is not an adverbial of place.",no,no,no,no
8439024,13525564,14,uurima,,el,psühholoogiahuvi,psühholoogiahuvist,"Ta tõi tuntud detektiivide perre noore harrastusdetektiivi Philo Vance'i , kes uurib kuritegusid psühholoogiahuvist , kontrollides nende peal oma arusaamasid inimloomusest .",,,,no,"The phrase 'psühholoogiahuvist' refers to the reason or motivation behind Philo Vance's actions rather than indicating a location, so it is not an adverbial of place.",no,no,no,no
18932398,28584890,19,liituma,,in,kartus,kartuses,"Millise seisukoha võtab Eesti , kui on teada , et vähemalt osaliselt liitusime me nende organisatsioonidega just Venemaa kartuses ?",,state,,no,"The phrase 'kartuses' refers to a feeling or fear motivating an action, not to a specific place, so it is not an adverbial of place.",no,no,no,no
3716170,5984884,15,levima,,el,lahkumine,lahkumisest,"Ajakirjandusringkondades levivad kuuldused ka suure publikumenuga saatesarja "" Reisile Sinuga "" juhi Maire Aunaste lahkumisest ETV-st ning suundumisest TV 1.",,,,no,"The phrase 'lahkumisest' refers to the act of leaving and does not specify a place, so it is not adverbial of place.",no,no,no,yes
2909629,4664221,8,kestma,,ad,kord,korral,"2003. aasta oktoobris alanud töösuhe kestis esimesel korral kümme kuud , raamatupidajana firmas nimega Business Systems House ( BSH ) .",,,,no,"The phrase 'korral' refers to time or occasion rather than a location, so it is not adverbial of place.",no,no,no,no
7200581,11581349,13,hukkuma,,ad,Skuld,Skuldil,"Juhul , kui asja kõrgema astme kohtusse edasi ei kaevata , tuleb Skuldil hukkunud bussijuhi tütrele välja maksta",,,LOC,no,"The phrase 'Skuldil' refers to an entity rather than a location, so it is not adverbial of place.",no,no,no,no
4447072,7151173,1,jälgima,,el,ettevaatamatus,Ettevaatamatusest,Ettevaatamatusest inimese surma põhjustamises süüdistatava kiirabiõe kohtuasja jälginud kannatanu isa sõnul oli tema poeg väljakutse hetkel sügavas koomas .,,,,no,"The phrase 'Ettevaatamatusest' refers to a cause or reason and not a location, so it is not adverbial of place.",no,no,no,no
6250964,10040710,32,tähendama,,adit,BIG,BIG-i,"Raus rääkis , et seoses varasemate võlakirjaemissioonidega ning samuti olles noteeritud Tallinna Börsil on BIG juba aastaid tegutsenud vastavalt reglementeeritud turu tingimustele ning reeglitele , seega ei tähenda tegevuse jätkamine krediidiasutusena BIG-i jaoks ulatuslikke muutusi .",,,ORG,no,The phrase 'BIG-i' refers to an entity or organization and not a location or place.,no,no,no,no
8773850,14081482,16,näima,,in,Volvo-ost,Volvo-ostus,"Autoraha tuleb rektori fondist ja kuivõrd see teaduskondi ei puuduta , siis ei näinud Kulmar Volvo-ostus mingit probleemi .",,,,no,The phrase 'Volvo-ostus' refers to the context of a purchase and not a place.,no,no,no,yes
10025030,16082355,8,pakkuma,,abl,keskmine,keskmiselt,Postimehe küsitletud jaemüügi ettevõtted pakkusid läbimüügi vähenemiseks keskmiselt 10 kuni 30 protsenti .,,,,no,"The phrase 'keskmiselt' describes an average or approximation, not indicating a specific place, thus classified as not adverbial of place ('no').",no,no,no,no
1574859,2505547,9,võitma,,all,lõpp,lõpule,Meeste 10 km vabastiilis võitis tänu kõige teravamale lõpule soomlane Jari Isometsä ja tõusis MK kokkuvõttes neljandaks .,,,,no,"The phrase 'lõpule' refers to an endpoint or conclusion rather than a location, so it is not adverbial of place ('no').",no,no,no,yes
919848,1465334,32,jooma,,el,higi,higist,"Kogu ta lugu hakkab natuke tahumatus stiilis jutustama kõmupiltnik Rai , nahktagi ja tanksaabastega mees ( n.-ö "" naiivne jutustaja "" ) , kelle "" foto-graafisilmad "" ahnelt joovad maailma "" higist kuuma katkist tausta "" .",,,,no,"The phrase 'higist' describes a quality or state rather than a location, and therefore is not adverbial of place ('no').",no,no,no,no
4680014,7519426,1,elama,,adit,lennukatastroof,Lennukatastroofi,"Lennukatastroofi elasid õnnelikult üle piloot ning Jonavast pärit perekond : mees , naine , nende 10-aastane tütar ja 12-aastane poeg .",,event,,no,"The phrase 'Lennukatastroofi' was classified as 'no' because it refers to an event or incident, not a specific place.",no,no,no,yes
5990820,9614563,10,järgnema,,el,valmisolek,valmisolekust,President Arnold Rüütli saabumisele järgneb kaitseliidu ülema ettekanne presidendile valmisolekust võidupüha paraadiks .,,state,,no,"The phrase 'valmisolekust' was classified as 'no' because it describes a state or condition, not a location.",no,no,no,no
14794329,23269030,13,selguma,,in,käitumine,käitumises,"Kuulsus oli aga üürike , sest kohe varsti selgusid ebakõlad mehe valimiseelses käitumises : ta oli pakkunud mõnele rivaalile väikest rahasummat ( mille ta hiljem tituleeris laenuks ) , et too oma kandidatuuri tagasi võtaks , või käinud mõne potentsiaalse valija pool kodus kihutustööd tegemas .",,,,no,"The phrase 'käitumises' refers to behavior and does not indicate a place, thus it is not adverbial of place.",no,no,no,no
3786513,6098705,2,hiilgama,,in,värve,värves,"Arise värves hiilgas aga Puertoriiko koondislane Jose Ortiz , kelle arvele kogunes lõpuks 21 silma .",,,,no,"The phrase 'värves' indicates a context or role (team colors) rather than a place, hence it is not adverbial of place.",no,no,no,no
2331109,3733102,6,põlema,,ad,aadress,aadressil,Laupäeva varahommikul põles Vanalinnas elumaja aadressil Lai tänav 11.,,,,no,The phrase 'aadressil' specifies a location but functions as part of a noun phrase rather than an adverbial modifier of place.,no,no,no,no
19256980,29033876,4,elama,,adit,elama,elame,yleannetu: elame elame,,,,no,"The phrase 'elame' is a verb indicating an action and does not specify a location, so it is not classified as an adverbial of place.",no,no,no,no
6670464,10732585,11,moodustama,,in,alkoholijoove,alkoholijoobes,"Välja on selgitatud kümme liikluseeskirja rikkujat , kellest enamiku moodustasid alkoholijoobes sõidukijuhid .",,state,,no,"The phrase 'alkoholijoobes' describes a condition or state rather than a place, so it is not classified as an adverbial of place.",no,no,no,no
12913738,20656251,10,olema,vaja,abl,jumal,jumalalt,"Aga selleks , et musitseerida , selleks on ilmselt jumalalt vaja teatud asju , neid õppida ei saa .",,,,no,"The phrase 'jumalalt' refers to a source or origin (from God) and not a physical location, so it is not classified as adverbial of place.",no,no,no,no
793795,1266131,4,ostma,,abl,auto,Autolt,Politsei ostab Esma Autolt uuteks ametiautodeks Mazda 626,,,ORG,no,"The phrase 'Autolt' denotes the source (from Esma Auto) and does not describe a location, so it is not classified as adverbial of place.",no,no,no,no
10220397,16400370,22,asuma,,all,kriis,kriisile,"Nn Lääne-Euroopa esindajana määrati selleks endine Rootsi peaminister ja mitu aastat Bosnia rahu vahendanud Carl Bildt , Ida-Euroopast aga asus Kosovo kriisile lahendust otsima Slovakkia välisminister Eduard Kukan .",,,,no,"The phrase 'kriisile' indicates a direction or target of action rather than a location, so it is not classified as an adverbial of place.",no,no,no,yes
75618,129034,22,peituma,,el,marmor,marmorist,"Moskvasse ja selle lähistele tekkis üksteise järel moodsaid piljardikeskusi suurepäraste inglise laudadega , mille kalevi all ei peitunud enam isegi mitte marmorist , vaid koguni grafiidist plaadid , pallid olid valmistatud superkaasaegsetest materjalidest , mis oma omadustelt ületavad elevandiluu .",,,,no,"The phrase 'marmorist' indicates material composition rather than a location, so it is not classified as an adverbial of place.",no,no,no,no
310262,486857,12,hävima,,ad,põhjus,põhjusel,"Nende raamatute tiraažid võivad olla väga suured , aga on mingil põhjusel hävinud või kadunud .",,,,no,"The phrase 'põhjusel' refers to a cause or reason, not a location, so it is not classified as an adverbial of place.",no,no,no,no
5918856,9501495,23,kuulutama,välja,all,kogusumma,kogusummale,"Peale Norra ja Euroopa majanduspiirkonnaga sõlmitud vastastikuse mõistmise memorandumite ratifitseerimist riigikogu poolt 2006. aasta esimeses pooles , kuulutab Rahandusministeerium välja avatud taotlusvooru kogusummale .",,,,no,The phrase 'kogusummale' refers to a quantitative value (total sum) and is not describing a location or place.,no,no,no,no
1803098,2869416,21,langema,,abl,200000,200 000-lt,"Streigi korraldanud ametiühingud väidavad , et rongiliiklus on Prantsusmaal 1992. aastast kasvanud , kuid raudteetöötajate arv on samal ajal langenud 200 000-lt 175 000-le .",,,,no,The phrase '200 000-lt' refers to a number or quantity and not a location or place.,no,no,no,no
13465372,21536480,15,mõistma,,in,pantvangistamine,pantvangistamises,Ida-Viru maakohus mõistis 37aastase ekspolitseiniku Aleksei Maksimovi süüdi Kohtla-Järve linnavoliniku ja ärimehe Nikolai Knjazevi pantvangistamises ja tapmises ning karistas teda 15aastase vangistusega .,,,,no,The phrase 'pantvangistamises' refers to an action (kidnapping) and not a location or place.,no,no,no,yes
12924527,20674401,4,jääma,,abl,elukallidus,elukalliduselt,"Tallinnast tahapoole jäid elukalliduselt näiteks Melbourne , Dubai , Washington , Toronto , Vancouver ja Er-Rijad .",,,,no,"The phrase 'elukalliduselt' is not adverbial of place because it describes a characteristic related to the cost of living, not a location.",no,no,no,no
