sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_abstract,is_event,is_time,is_org,is_alive
5668212,9091086,6,palkama,,el,arst,arstidest,"Kui Saku õlletehas ei palka arstidest eksperte , siis võiks neid tasuta võtta riigikogu , kes kehtestab reklaami reguleerivaid seadusi .",,alive,,no,"The phrase 'arstidest' refers to a category of people and not a place, so it is not adverbial of place.",no,no,no,no,yes
18475563,27983805,8,juhtuma,,el,faktor,faktorist,Sellises suures ja keerulises inventuuris juhtub inimlikust faktorist tulenevalt kindlasti vigu .,,,,no,"The phrase 'faktorist' is not classified as an adverbial of place because it refers to a cause or reason, not a location.",no,no,no,no,no
5776317,9267293,10,ununema,,in,mängupinge,mängupinges,"Rünnakut oleme lihvinud lühikest aega , mõni rõhuasetus ununes mängupinges . """,,,,no,"The phrase 'mängupinges' is not classified as an adverbial of place because it describes a state or condition, not a location.",no,no,no,no,no
16921531,26013974,1,tahtma,,abl,Madama,Madamalt,Madamalt tahaks .,,,,no,"The phrase 'Madamalt' is not classified as an adverbial of place because it indicates origin or source, not a location.",no,no,no,no,yes
1104039,1754433,10,ennustama,,in,voor,voorus,Opositsiooni presidendikandidaat Vojislav Kostunica ennustas oma võitu juba esimeses voorus .,,,,no,"The phrase 'voorus' is not classified as an adverbial of place because it refers to an event or stage, not a location.",no,yes,no,no,no
10606576,17001428,3,harjutama,,ad,nädalavahetus,nädalavahetusel,""" Mõnel nädalavahetusel oleme harjutanud , kuid regulaarset treeningut ei ole , "" sõnab Urmo .",,time,,no,"The phrase 'nädalavahetusel' indicates a time reference rather than a location, so it is not classified as an adverbial of place.",no,no,yes,no,no
11472739,18380786,4,lootma,,in,päästmine,päästmises,Ühendriigid loodavad rahuprotsessi päästmises ka Egiptuse presidendi Hosni Mubaraki abile .,,,,no,"The phrase 'päästmises' refers to the act of saving, which does not specify a location, thus it is not an adverbial of place.",no,yes,no,no,no
1696498,2700366,8,ilmuma,,in,ametimunder,ametimundris,Ta ilmus tööle tsaariaegseid ohvitsere meenutavas pidulikus ametimundris - esimest ja viimast korda .,,,,no,"The phrase 'ametimundris' describes a state of being dressed in formal uniform, not a location, so it is not an adverbial of place.",no,no,no,no,no
380873,591341,5,vastama,,abl,arenguloogika,arenguloogikalt,Eesti ei vasta oma arenguloogikalt praegu EL põhimõtetele : EL-s vastavad rahvusriigid riikidevahelise integratsiooni süvenemisele kasvava hoolitsusega enda tervikliku ja tasakaalustatud arengu eest .,,,,no,"The phrase 'arenguloogikalt' explains the logic of progression and does not indicate a location, so it was classified as 'no'.",no,no,no,no,no
7050124,11326129,4,lootma,,in,kimbatus,kimbatuses,"Übene lootis oma kimbatuses , et vend Ibune asub talle vaidluses Miragaeliga – nagu ta olukorda kujutles – appi .",,state,,no,"The word 'kimbatuses' describes a state of confusion or difficulty, not a location, so it was classified as 'no'.",no,no,no,no,no
9428347,15139148,2,pälvima,,el,kavatsus,kavatsustest,Headest kavatsustest hoolimata ei pälvi eelnõu naisõiguslastelt ühest heakskiitu .,,,,no,"The phrase 'kavatsustest' refers to intentions and does not express place, so it was classified as 'no'.",no,no,no,no,no
13982373,22258639,1,põlema,,ad,teenus,Teenusel,Teenusel piirhinda põle .,,,,no,"The phrase 'Teenusel' refers to being on a service rather than a physical place, so it was classified as 'no'.",no,no,no,no,no
10928534,17502728,7,valmima,,el,tipplugu,tipplugudest,"1938. aastal valmis esimene Fitzgeraldi paljudest tipplugudest , “ A Tisket A Tasket ” , mille edu jagas järgmisel aastal esitatud “ Undecided ” .",,,,no,"The phrase 'tipplugudest' refers to high points of achievement, not a location, so it was classified as 'no'.",no,no,no,no,no
345279,533428,8,hukkuma,,ad,katsetamine,katsetamisel,1967 hukkus uue kosmoselaeva “ Sojuz ” katsetamisel Vladimir Komarov ning ükski riigijuht ei soostunud positiivselt otsustama lendu ümber Kuu - startinud oleksid arvatavasti kosmonaudid Aleksei Leonov ja Oleg Makarov .,,,,no,"The phrase 'katsetamisel' refers to the act of testing, not a physical location, so it is not adverbial of place.",no,yes,no,no,no
1106538,1758283,11,tutvustama,,el,sportlane,sportlasest,""" Hästi lähevad ka õhkmadratsid ja seljakotid , "" tutvustab sportlasest ärimees .",,alive,,no,"The phrase 'sportlasest' refers to being a sportsman and does not specify or imply a location, so it is not adverbial of place.",no,no,no,no,yes
6310484,10138866,26,otsima,,all,ebakooskõla,ebakooskõlale,"Üks ilmnenud probleemidest on ka asjaolu , et ID-kaardiga sisselogijad peavad endale siiski kasutajakonto tegema ja ka selle kaudu sisse logima , IT-spetsialistid otsivad sellelegi ebakooskõlale lahendust .",,,,no,"The phrase 'ebakooskõlale' refers to an inconsistency or mismatch, not a location, so it is not adverbial of place.",yes,no,no,no,no
13769694,21954276,6,käima,ringi,ad,kord,korral,Me käisime tehases ringi neljal korral neljal päeval ja keegi ei takistanud meid .,,,,no,"The phrase 'korral' denotes an instance or occasion rather than a location, so it is not adverbial of place.",no,no,no,no,no
18401271,27893533,18,asuma,,all,läbikammimine,läbikammimisele,"Üksikasjalisem positiivne või negatiivne reageerimine muudatusettepanekutele leiab aset kohe pärast seda , kui me oleme asunud nende läbikammimisele .",,,,no,"The phrase 'läbikammimisele' pertains to the act of reviewing something thoroughly, not a specific location, so it is not adverbial of place.",yes,no,no,no,no
17667286,27007572,12,haarama,,el,hilp,hilbust,siis ulatab tädi selle ukest välja ja iga tige tibi haarab hilbust .,,,,no,The phrase 'hilbust' is not an adverbial of place because it refers to an object being taken (a piece of clothing) rather than indicating a location.,no,no,no,no,no
5049054,8103316,1,süttima,,ad,vaheaeg,Vaheajal,"Vaheajal süttis Lilleküla staadionil esmakordselt tehisvalgus , Eesti vahetas prožektoritevihus käiku .",,,,no,The phrase 'Vaheajal' is not an adverbial of place because it indicates a time period ('during the break') rather than expressing a location.,no,no,yes,no,no
8403030,13466997,5,kulgema,,ad,algupool,algupoolel,"Seega kulgeb teise viisirea algupoolel meetrumist lahknev laadirütm , kus paarisarvulisi üksusi võib pidada rõhuliseks .",,time,,no,The phrase 'algupoolel' is not an adverbial of place because it describes a position in a sequence ('early part') rather than a physical location.,yes,no,yes,no,no
15144175,23686215,5,jääma,,abl,ihu,ihult,Rüütli : « Jään ihult ja hingelt mulgiks . »,,,,no,The phrase 'ihult' is not an adverbial of place because it refers to a condition or state ('in body') rather than indicating a location.,no,no,no,no,no
5372658,8617036,1,asuma,,ad,avakatse,Avakatsel,"Avakatsel asus ta juhtima 87.91ga , kolmandal vormistas võidu 89.24ga.",,,,no,The phrase 'Avakatsel' is not an adverbial of place because it refers to an event (the first throw) rather than a physical place.,no,no,yes,no,no
1726170,2746999,19,kasvama,,all,koostöö,koostööle,"Eestist on võimalik tuua ka edukaid näiteid nagu Microlink , mille käive on tänu riskikapitalistide ja juhtkonna edukale koostööle kasvanud kahe aastaga ligi neli korda , ja A. le Coq , mille turuosa ainuüksi Eestis kasvas eelmise aastaga 2,5 korda .",,,,no,The phrase 'koostööle' was classified as 'no' because it does not specify a location or place; it refers to cooperation.,yes,no,no,no,no
17393344,26679482,26,jääma,,adit,ajajänn,ajajänni,"njaa ... nõme on see , et esimese osa teed 1/3 ettenähtud ajaga ja kui siis juhuslikult teises osas millegi otsa komistad ja ajajänni jääd ...",,,,no,The phrase 'ajajänni' was classified as 'no' because it does not indicate a specific place but rather the state of being short on time.,no,no,no,no,no
18733484,28314636,2,rääkima,,abl,tege,tegelt,"rääkigegi tegelt , siis teab , millest hoiduda .",,,,no,The phrase 'tegelt' was classified as 'no' because it does not describe a location or place but is an informal way of saying 'actually'.,no,no,no,no,no
4834166,7761739,5,tõusma,,all,11.75,11.75-le,Kanalisatsioonitasu tõuseb neil 9.25-lt 11.75-le.,,,,no,The phrase '11.75-le' was classified as 'no' because it indicates a numerical value rather than a location or place.,no,no,no,no,no
11387898,18247939,10,kohtama,,ad,pidurdamine,pidurdamisel,"Publiku südamed võitnud Leedu kohtas enim raskusi Andrew Gaze'i pidurdamisel , kes kogus 22 punkti .",,,,no,The phrase 'pidurdamisel' was classified as 'no' because it refers to the act of stopping someone and is not related to a place.,no,yes,no,no,no
16244404,25160267,6,kaebama,,in,laim,laimus,Tallinna linnavalitsus kaebab ajalehe Äripäev laimus süüdistatuna Avaliku Sõna Nõukogusse ; leht protsessi ei karda ja loodab selle võita .,,,,no,"The phrase 'laimus' specifies the type of accusation rather than a location, so it is not adverbial of place.",no,no,no,no,no
9660991,15503422,10,suurenema,,all,diilerisüsteem,diilerisüsteemile,"Tänu liitumisele paraneb Alexela Oili efektiivsus , sest tänu diilerisüsteemile ei suurene firma kontorikulud tanklate arvu kasvades .",,,,no,"The phrase 'diilerisüsteemile' specifies a reason or cause, not a location, so it is not adverbial of place.",yes,no,no,no,no
18764457,28352803,5,nägema,,all,jihadi,jihadile,"ma nägin praegu tänu jihadile ( ta klikkis mulle järjest manicu pilte , sest ma ise ei viitsinud kätt liigutada  manicu pilte hoopis teise pilguga kui kunagi varem , kui neid vaatama sattusin .",,,,no,"The phrase 'jihadile' specifies a cause or reason and not a location, so it is not adverbial of place.",yes,no,no,no,no
6354365,10210698,11,lükkama,,el,laenamine,laenamisest,; Seilenthal lükkab kiiresti umber igasuguse spekulatsiooni võimalikust alla omahinna laenamisest .,,,,no,"The phrase 'laenamisest' is related to the act of borrowing, not a location or spatial reference, hence not adverbial of place.",no,yes,no,no,no
1441790,2294572,6,koostama,,in,lepinguvorm,lepinguvormis,""" Multisus koostas autoklaavipakkumise kohe lepinguvormis .",,,,no,"The phrase 'lepinguvormis' describes the form of the offer, not a location, so it is not adverbial of place.",yes,no,no,no,no
15978858,24847585,4,soovitama,,abl,Creative,Creativelt,Ise soovitaksin midagi Creativelt .,,,LOC,no,"The phrase 'Creativelt' refers to a source rather than a location, so it is not adverbial of place.",yes,no,no,no,no
165355,275551,9,langema,,abl,dollar,dollarilt,Tselluloositonni hind on välisturgudel langenud aasta alguse 1000 dollarilt 500-550 dollarile .,,,,no,"The phrase 'dollarilt' refers to a unit of measurement or value and not a location, so it is not classified as an adverbial of place.",no,no,no,no,no
66742,114713,2,säilima,,ad,aeg,ajal,Samal ajal vajadus elamuste järele säilib .,,,,no,"The phrase 'ajal' refers to a temporal context, relating to time, and not a location, so it is not classified as an adverbial of place.",no,no,yes,no,no
9417225,15121269,1,sisaldama,,el,,Nullist,"Nullist kümne milligrammini sisaldasid nitriteid AS Nõo Lihatööstuse rulaad Mõnus ( 6,5 mg/kg ) , sama firma rulaad Nõo ( 6,4 mg/kg ) , Valga liha- ja konservitööstuse vürtsisealiha ( 5,9 mg/kg ) , Lihameistri Ranniku sink ( alla 5 mg/kg ) , Talleggi salaami Ranna ( 8 mg/kg ) , AS Adavere Lihatööstuse Kuningavorst ( 6,4 mg/kg ) ning Tarva LT keeduvorst shampinjonidega ( 5,6 mg/kg ) .",,,,no,"The phrase 'Nullist' refers to an origin or starting point but not a specific location, so it is not classified as an adverbial of place.",no,no,no,no,no
1349371,2145554,9,lõpetama,,all,optimism,optimismile,Tallina börs lõpetas kauplemispäeva vaatamata lähemaid välisturge haaranud optimismile ilma suurema tõusuta .,,,,no,'optimismile' is classified as 'no' because it indicates an abstract concept rather than a specific physical location or place.,no,no,no,no,no
5205603,8350909,6,käima,üle,el,uljus,uljusest,"Kehra kogemused käisid Oskari nooruslikust uljusest üle , täiesti must päev oli Oskari viskemehel Roman Glinkinil , kes tabas vaid kahel korral .",,,,no,"'uljusest' is classified as 'no' because it refers to a quality or characteristic, not a location or place.",no,no,no,no,no
14172759,22528780,8,ennustama,,in,kaeluskotkas,kaeluskotkas,"Kes teab , äkki ennustaski siia lennanud kaeluskotkas ühtlasi meie tulikuuma kesksuve …",,alive,,no,"'kaeluskotkas' is classified as 'no' because it refers to a creature, not a specific location or place.",no,no,no,no,yes
34067,58501,12,jääma,ilma,in,keel,keeles,"Märkmeid teha kohapeal ei tohi , mistõttu lugejad jäävad lause juriidilises keeles algusest ilma .",,,,no,"'keeles' is classified as 'no' because it describes a medium or manner of expression, not a specific location or place.",yes,no,no,no,no
63126,108447,3,jääma,,all,80%,80%-le,Seega jääb 80%-le klientidest vaid viiendik .,,,,no,The phrase '80%-le' was classified as 'no' because it indicates a percentage allocation rather than a location or place.,no,no,no,no,no
3399477,5471564,5,vältima,,in,vastus,vastuses,Chris Patten vältis oma vastuses konkreetseid nõuandeid Eestile või Lätile .,,,,no,The phrase 'vastuses' was classified as 'no' because it refers to being in a response and does not describe a physical location.,yes,no,no,no,no
1166393,1853096,6,kestma,,ad,sina,teil,"Öelge , kas see kestab teil juba kaua ? """,,,,no,The phrase 'teil' was classified as 'no' because it refers to a person and not to a place.,no,no,no,no,yes
14043048,22358266,3,päästma,,in,vorm,vormis,""" Kehvas vormis "" Ballack ja Ševtšenko päästsid Chelsea",,,,no,"The phrase 'vormis' was classified as 'no' because it describes a condition or state, not a location.",no,no,no,no,no
1486576,2366491,2,hävitama,,ad,põhjus,põhjustel,Mis põhjustel hävitasid palestiinlased Joosepi isa haua - ideoloogilistel või religioossetel ?,,,,no,The phrase 'põhjustel' was classified as 'no' because it refers to reasons and not to a spatial place.,no,no,no,no,no
16983282,26107971,3,kehtima,,ad,külmutamine,külmutamisel,"Liikuva objekti külmutamisel kehtib lihtne reegel – mida lühem säriaeg , seda parem .",,,,no,"The phrase 'külmutamisel' is not specifying a location but refers to the act of freezing, hence it is not adverbial of place.",no,no,no,no,no
10901284,17458872,16,möllama,,ad,kord,korral,1957. aastal Tallinna äärelinna Rocca al Mare paekaldale rajatud vabaõhumuuseumis on suur tuli möllanud 12 korral .,,,,no,"The phrase 'korral' does not indicate a location but refers to an occurrence or instance, so it is not adverbial of place.",no,no,no,no,no
803593,1282267,11,lootma,,in,otseülekanne,otseülekandes,Londonis Buckinghami palee läheduses läbi viidava tseremoonia korraldajad lootsid sünnipäevapeo otseülekandes miljonite maailma vaatajateni läkitada .,,,,no,"The phrase 'otseülekandes' refers to the act of live broadcasting and not a location, thus it is not adverbial of place.",yes,no,no,no,no
